timeStep,robot_0_x,robot_0_y,robot_1_x,robot_1_y,robot_2_x,robot_2_y,robot_3_x,robot_3_y,robot_4_x,robot_4_y,robot_5_x,robot_5_y,robot_6_x,robot_6_y,robot_7_x,robot_7_y,robot_8_x,robot_8_y,robot_9_x,robot_9_y,robot_10_x,robot_10_y,robot_11_x,robot_11_y,robot_12_x,robot_12_y,robot_13_x,robot_13_y,robot_14_x,robot_14_y,robot_15_x,robot_15_y,robot_16_x,robot_16_y,robot_17_x,robot_17_y,robot_18_x,robot_18_y,robot_19_x,robot_19_y,robot_20_x,robot_20_y,robot_21_x,robot_21_y,robot_22_x,robot_22_y,robot_23_x,robot_23_y,robot_24_x,robot_24_y
110,0.804166,0.723804,0.748687,0.317467,0.288469,0.645194,0.56665,0.252267,0.855642,0.701687,0.151157,0.93306,0.666462,0.35992,0.243871,0.633489,0.592094,0.793549,0.841433,0.641802,0.397499,0.685049,0.430354,0.724568,0.844031,0.495325,0.756303,0.732827,0.628014,0.300021,0.582932,0.671035,0.14493,0.462352,0.52584,0.285597,0.318326,0.557808,0.718706,0.725951,0.171044,0.416568,0.41413,0.830216,0.673108,0.161951,0.447901,0.3335,0.329051,0.804951
120,0.804166,0.723804,0.748687,0.317467,0.288469,0.645194,0.56665,0.252267,0.846534,0.701372,0.140503,0.93635,0.666462,0.35992,0.243871,0.633489,0.60263,0.796758,0.848738,0.646916,0.397499,0.685049,0.430354,0.724568,0.833661,0.490682,0.762477,0.720986,0.638418,0.299583,0.584546,0.661017,0.14493,0.462352,0.52584,0.285597,0.318326,0.557808,0.725397,0.731379,0.171044,0.416568,0.407322,0.825706,0.684539,0.163755,0.447901,0.3335,0.329051,0.804951
130,0.804166,0.723804,0.741884,0.321071,0.288415,0.646564,0.56665,0.252267,0.837761,0.698506,0.130199,0.940711,0.666462,0.35992,0.243871,0.633489,0.613604,0.79657,0.851399,0.655209,0.397499,0.685049,0.432613,0.730644,0.823557,0.485625,0.759415,0.712777,0.645817,0.306909,0.589582,0.65248,0.14493,0.462352,0.52584,0.285597,0.318326,0.557808,0.733574,0.735331,0.171044,0.416568,0.399355,0.825607,0.696063,0.164818,0.447901,0.3335,0.329051,0.804951
140,0.804166,0.723804,0.733293,0.318917,0.292264,0.654646,0.56665,0.252267,0.836354,0.698598,0.12054,0.946361,0.666462,0.35992,0.243871,0.633489,0.624182,0.793485,0.851091,0.657409,0.397499,0.685049,0.4308,0.740277,0.812065,0.48547,0.759415,0.712777,0.645701,0.31692,0.595098,0.644003,0.14493,0.462352,0.52584,0.285597,0.318326,0.557808,0.736491,0.74091,0.171044,0.416568,0.393332,0.830823,0.707615,0.165133,0.447901,0.3335,0.329051,0.804951
150,0.804166,0.723804,0.729265,0.313366,0.300854,0.657164,0.56665,0.252267,0.836354,0.698598,0.111689,0.953206,0.666462,0.35992,0.243871,0.633489,0.633916,0.788322,0.851091,0.657409,0.397499,0.685049,0.423016,0.746235,0.80113,0.481989,0.759415,0.712777,0.645699,0.316927,0.599193,0.634618,0.14493,0.462352,0.52584,0.285597,0.318607,0.558159,0.736491,0.74091,0.171044,0.416568,0.392054,0.837487,0.718952,0.166881,0.450047,0.333678,0.329051,0.804951
160,0.804166,0.723804,0.729265,0.313366,0.308456,0.652437,0.56665,0.252267,0.836354,0.698598,0.10379,0.961132,0.666462,0.35992,0.243871,0.633489,0.642408,0.781312,0.851091,0.657409,0.397499,0.685049,0.413244,0.745471,0.789839,0.483716,0.759415,0.712777,0.645699,0.316927,0.600969,0.624702,0.14493,0.462352,0.52584,0.285597,0.326126,0.566172,0.736491,0.74091,0.171044,0.416568,0.392054,0.837487,0.730248,0.169315,0.457307,0.329738,0.329051,0.804951
170,0.804166,0.723804,0.729265,0.313366,0.309564,0.650406,0.569196,0.251711,0.836354,0.698598,0.0969771,0.970008,0.666462,0.35992,0.243871,0.633489,0.648876,0.774431,0.851091,0.657409,0.397499,0.685049,0.412738,0.745248,0.781893,0.491921,0.757194,0.711481,0.645699,0.316927,0.600106,0.614499,0.14493,0.462352,0.52584,0.285597,0.336793,0.568093,0.737437,0.746727,0.171044,0.416568,0.392054,0.837487,0.741293,0.167032,0.45852,0.321567,0.329051,0.804951
180,0.804166,0.723804,0.729265,0.313366,0.309564,0.650406,0.569822,0.251572,0.836354,0.698598,0.0919065,0.970319,0.666462,0.35992,0.243871,0.633489,0.648876,0.774431,0.851091,0.657409,0.397499,0.685049,0.412738,0.745248,0.773944,0.500393,0.756655,0.711176,0.645699,0.316927,0.598321,0.604416,0.14493,0.462352,0.52584,0.285597,0.3431,0.564779,0.737437,0.746727,0.171044,0.416568,0.392054,0.837487,0.748308,0.158492,0.452717,0.315689,0.329051,0.804951
190,0.804166,0.723804,0.729265,0.313366,0.309564,0.650406,0.569822,0.251572,0.828416,0.699214,0.0881745,0.969869,0.666462,0.35992,0.243871,0.633489,0.648876,0.774431,0.850054,0.661325,0.397499,0.685049,0.412738,0.745248,0.765246,0.508198,0.756655,0.711176,0.645699,0.316927,0.594958,0.594771,0.14493,0.462352,0.52584,0.285597,0.3431,0.564779,0.737437,0.746727,0.171044,0.416568,0.392054,0.837487,0.747352,0.147232,0.452333,0.315542,0.329185,0.804566
200,0.803171,0.727507,0.729265,0.313366,0.309564,0.650406,0.574444,0.250544,0.821388,0.6971,0.0849159,0.969563,0.666462,0.35992,0.24597,0.64127,0.648876,0.774431,0.844423,0.667969,0.397499,0.685049,0.412738,0.745248,0.756215,0.515615,0.756655,0.711176,0.645699,0.316927,0.589779,0.58603,0.14493,0.462352,0.52584,0.285597,0.3431,0.564779,0.737437,0.746727,0.166771,0.42011,0.392054,0.837487,0.745477,0.136063,0.452333,0.315542,0.330641,0.798249
210,0.801589,0.728905,0.729265,0.313366,0.309564,0.650406,0.584573,0.252905,0.819928,0.69963,0.0824255,0.969408,0.666462,0.35992,0.245025,0.65057,0.648876,0.774431,0.844042,0.668193,0.397499,0.685049,0.412738,0.745248,0.746867,0.522629,0.756655,0.711176,0.645699,0.316927,0.582881,0.578693,0.14493,0.462352,0.52584,0.285597,0.3431,0.564779,0.737437,0.746727,0.165079,0.428148,0.392054,0.837487,0.73754,0.127799,0.452333,0.315542,0.327352,0.792889
220,0.80155,0.728928,0.729265,0.313366,0.310387,0.648225,0.590459,0.261479,0.812176,0.700273,0.0815466,0.969507,0.666462,0.35992,0.24484,0.651023,0.648876,0.774431,0.844042,0.668193,0.397499,0.685049,0.412738,0.745248,0.737222,0.529227,0.756655,0.711176,0.645699,0.316927,0.573161,0.57805,0.14493,0.462352,0.52584,0.285597,0.3431,0.564779,0.737437,0.746727,0.170238,0.43454,0.392054,0.837487,0.728604,0.120446,0.445935,0.315788,0.327185,0.792718
230,0.80155,0.728928,0.729265,0.313366,0.310268,0.639267,0.589716,0.270437,0.804964,0.694785,0.0777682,0.972301,0.666462,0.35992,0.24484,0.651023,0.648876,0.774431,0.844042,0.668193,0.397499,0.685049,0.412738,0.745248,0.727143,0.535081,0.756655,0.711176,0.645699,0.316927,0.566445,0.585107,0.14493,0.462352,0.52584,0.285597,0.348892,0.559085,0.737437,0.746727,0.178451,0.434584,0.392054,0.837487,0.719211,0.113686,0.4379,0.318818,0.327185,0.792718
240,0.80155,0.728928,0.729265,0.313366,0.303525,0.63338,0.589716,0.270437,0.804709,0.694379,0.0681653,0.976375,0.666076,0.358801,0.24484,0.651023,0.648876,0.774431,0.844042,0.668193,0.397499,0.685049,0.406462,0.741206,0.716056,0.536919,0.756655,0.711176,0.645616,0.316613,0.564548,0.595096,0.14493,0.462352,0.52584,0.285597,0.359231,0.556006,0.737437,0.746727,0.184624,0.428738,0.392054,0.837487,0.709401,0.107547,0.429446,0.320095,0.327185,0.792718
250,0.80155,0.728928,0.729265,0.313366,0.299412,0.632911,0.589716,0.270437,0.804709,0.694379,0.0575555,0.974263,0.66467,0.35249,0.241616,0.656254,0.650318,0.772211,0.844042,0.668193,0.397499,0.685049,0.402539,0.732223,0.705569,0.531985,0.756655,0.711176,0.643997,0.31297,0.564813,0.605332,0.14493,0.462352,0.52584,0.285597,0.369441,0.559488,0.737437,0.746727,0.191481,0.42394,0.392054,0.837487,0.699215,0.102054,0.421665,0.323639,0.327185,0.792718
260,0.80155,0.728928,0.729265,0.313366,0.299412,0.632911,0.589716,0.270437,0.804709,0.694379,0.0504333,0.9661,0.666249,0.345907,0.234065,0.661473,0.651376,0.761734,0.844042,0.668193,0.397337,0.683859,0.402686,0.730037,0.694643,0.527843,0.756655,0.711176,0.643974,0.312916,0.566005,0.615502,0.141312,0.469456,0.52584,0.285597,0.37425,0.564829,0.737437,0.746727,0.19993,0.424128,0.392054,0.837487,0.688918,0.0970979,0.413361,0.322275,0.327185,0.792718
270,0.80155,0.728928,0.729265,0.313366,0.299412,0.632911,0.589716,0.270437,0.804709,0.694379,0.0452887,0.956163,0.666249,0.345907,0.225164,0.659455,0.644547,0.753896,0.844042,0.668193,0.397337,0.683859,0.402686,0.730037,0.684381,0.522482,0.756655,0.711176,0.643974,0.312916,0.568299,0.625408,0.141486,0.480284,0.52584,0.285597,0.37425,0.564829,0.738124,0.749068,0.208104,0.4221,0.392054,0.837487,0.683058,0.0876157,0.407542,0.316195,0.327185,0.792718
280,0.80155,0.728928,0.729265,0.313366,0.299412,0.632911,0.589716,0.270437,0.804709,0.694379,0.0389098,0.94697,0.666249,0.345907,0.220709,0.65149,0.638554,0.753558,0.844042,0.668193,0.397337,0.683859,0.402686,0.730037,0.674386,0.516578,0.750411,0.708669,0.643974,0.312916,0.574079,0.633825,0.148647,0.488167,0.52584,0.285597,0.377095,0.568803,0.742987,0.757357,0.216427,0.422254,0.393469,0.841741,0.684913,0.0766243,0.406546,0.307823,0.327185,0.792718
290,0.80155,0.728928,0.729265,0.313366,0.29068,0.632619,0.589716,0.270437,0.804709,0.694379,0.0314018,0.938673,0.666249,0.345907,0.219753,0.642051,0.638554,0.753558,0.844042,0.668193,0.397337,0.683859,0.402686,0.730037,0.665077,0.509513,0.740312,0.705892,0.643974,0.312916,0.580703,0.641634,0.152369,0.48939,0.52584,0.285597,0.384708,0.576923,0.751808,0.761156,0.217582,0.422738,0.399653,0.84679,0.693561,0.0695909,0.40572,0.299474,0.327185,0.792718
300,0.80155,0.728928,0.727988,0.309496,0.282655,0.628401,0.589716,0.270437,0.804709,0.694379,0.0288285,0.931767,0.666249,0.345907,0.214495,0.634514,0.638554,0.753558,0.844042,0.668193,0.397337,0.683859,0.402686,0.730037,0.656481,0.501738,0.735675,0.704468,0.643974,0.312916,0.588007,0.648809,0.152369,0.48939,0.53066,0.285266,0.393566,0.583663,0.755258,0.761098,0.217582,0.422738,0.407662,0.848304,0.704817,0.069802,0.400922,0.29217,0.327185,0.792718
310,0.79876,0.729464,0.730537,0.301013,0.279413,0.619986,0.589716,0.270437,0.804709,0.694379,0.0294685,0.926235,0.667097,0.345876,0.205501,0.632026,0.632894,0.755418,0.844042,0.668193,0.402377,0.685314,0.402686,0.730037,0.651084,0.491497,0.735675,0.704468,0.640299,0.320434,0.595932,0.655293,0.152369,0.48939,0.538072,0.281009,0.403422,0.588834,0.755258,0.761098,0.217582,0.422738,0.415286,0.84597,0.716191,0.0719354,0.395145,0.285613,0.327185,0.792718
320,0.794419,0.729403,0.736781,0.294371,0.281681,0.611057,0.589716,0.270437,0.804709,0.694379,0.0299748,0.921984,0.668339,0.345808,0.197788,0.627147,0.622508,0.758927,0.844042,0.668193,0.40857,0.68224,0.402686,0.730037,0.649265,0.480077,0.735675,0.704468,0.638447,0.327653,0.604413,0.661031,0.152369,0.48939,0.541905,0.276726,0.414002,0.592291,0.755258,0.761098,0.217582,0.422738,0.419445,0.839174,0.727679,0.0733299,0.388505,0.279932,0.327185,0.792718
330,0.794451,0.728333,0.737872,0.285513,0.28738,0.603873,0.589716,0.270437,0.804709,0.694379,0.0303392,0.918688,0.668339,0.345808,0.196253,0.618151,0.613903,0.765747,0.844042,0.668193,0.409128,0.681395,0.402686,0.730037,0.651211,0.468744,0.735675,0.704468,0.638447,0.327653,0.613375,0.665901,0.157157,0.490115,0.541905,0.276726,0.424978,0.593866,0.762412,0.760965,0.217582,0.422738,0.420288,0.831068,0.739234,0.0739797,0.381027,0.27548,0.327185,0.792718
340,0.794132,0.724208,0.737491,0.284193,0.295804,0.600249,0.589716,0.270437,0.804709,0.694379,0.0305555,0.915721,0.668339,0.345808,0.199081,0.612671,0.607319,0.774582,0.844042,0.668193,0.409128,0.681395,0.40318,0.722589,0.652302,0.457183,0.735675,0.704468,0.638447,0.327653,0.623025,0.666652,0.165322,0.488578,0.541905,0.276726,0.432755,0.590969,0.770776,0.763031,0.217582,0.422738,0.425923,0.825524,0.750806,0.073882,0.372826,0.27251,0.327185,0.792718
350,0.793934,0.723037,0.737491,0.284193,0.304631,0.602536,0.589716,0.270437,0.804709,0.694379,0.03062,0.914085,0.668339,0.345808,0.199081,0.612671,0.60124,0.783593,0.844042,0.668193,0.409128,0.681395,0.403321,0.722054,0.650349,0.445839,0.735675,0.704468,0.638447,0.327653,0.623027,0.666652,0.165322,0.488578,0.541905,0.276726,0.432755,0.590969,0.774797,0.762999,0.217582,0.422738,0.43381,0.826057,0.762347,0.0730373,0.365679,0.26781,0.327185,0.792718
360,0.793934,0.723037,0.737491,0.284193,0.313554,0.603337,0.587659,0.275849,0.804709,0.694379,0.0305319,0.913901,0.668339,0.345808,0.199081,0.612671,0.597246,0.793472,0.844042,0.668193,0.409128,0.681395,0.403321,0.722054,0.651146,0.434203,0.735675,0.704468,0.638447,0.327653,0.624499,0.666611,0.165322,0.488578,0.543242,0.275,0.432755,0.590969,0.774797,0.762999,0.217582,0.422738,0.439973,0.831407,0.773811,0.0714491,0.359489,0.261734,0.327185,0.792718
370,0.793934,0.723037,0.735102,0.278747,0.320102,0.597233,0.589788,0.285965,0.804709,0.694379,0.0302933,0.914782,0.668339,0.345808,0.199081,0.612671,0.596726,0.804478,0.840437,0.670038,0.409128,0.681395,0.403321,0.722054,0.648016,0.423396,0.735675,0.704468,0.638447,0.327653,0.634521,0.664963,0.165322,0.488578,0.545231,0.266703,0.434082,0.590165,0.774797,0.762999,0.217582,0.422738,0.44704,0.835808,0.785147,0.0691239,0.352863,0.256037,0.327185,0.792718
380,0.793934,0.723037,0.727825,0.273581,0.319916,0.588284,0.598692,0.291443,0.804498,0.694548,0.026952,0.909835,0.668339,0.345808,0.199081,0.612671,0.600721,0.814448,0.835884,0.677104,0.409128,0.681395,0.403321,0.722054,0.638425,0.417531,0.735675,0.704468,0.638447,0.327653,0.644546,0.6643,0.165753,0.488448,0.541584,0.258989,0.444181,0.586238,0.774797,0.762999,0.217979,0.422943,0.453843,0.840609,0.79631,0.0660715,0.345503,0.251326,0.325057,0.790587
390,0.793934,0.723037,0.718956,0.274573,0.313119,0.582458,0.607195,0.297446,0.804498,0.694548,0.02349,0.899712,0.668339,0.345808,0.20038,0.610694,0.610603,0.817642,0.838074,0.685473,0.409128,0.681395,0.403321,0.722054,0.630885,0.418004,0.735675,0.704468,0.638447,0.327653,0.654615,0.662456,0.17646,0.487608,0.536056,0.255675,0.454667,0.588768,0.774797,0.762999,0.226145,0.425295,0.460349,0.845805,0.807252,0.0623047,0.337555,0.247695,0.319898,0.786527
400,0.79427,0.72263,0.713,0.281219,0.303915,0.580993,0.609439,0.307601,0.804498,0.694548,0.0267324,0.889392,0.668339,0.345808,0.2059,0.602863,0.620992,0.813984,0.840328,0.68761,0.410799,0.676955,0.403321,0.722054,0.630885,0.418004,0.735675,0.704468,0.638447,0.327653,0.663657,0.658337,0.184638,0.494402,0.536056,0.255675,0.461747,0.596907,0.771496,0.761649,0.233685,0.422036,0.466535,0.851378,0.817929,0.0578392,0.329191,0.245593,0.313648,0.784517
410,0.794286,0.72261,0.712811,0.290241,0.295701,0.576622,0.609117,0.309254,0.804498,0.694548,0.0353014,0.882444,0.668339,0.345808,0.211823,0.595333,0.629442,0.80704,0.840328,0.68761,0.408326,0.670498,0.403321,0.722054,0.630885,0.418004,0.735675,0.704468,0.638447,0.327653,0.670932,0.651451,0.185475,0.505,0.536056,0.255675,0.463191,0.602843,0.774847,0.7584,0.235925,0.414133,0.472718,0.856857,0.828926,0.0557109,0.32129,0.248906,0.307364,0.785843
420,0.794286,0.72261,0.717034,0.29811,0.287419,0.572381,0.609117,0.309254,0.804498,0.694548,0.0439746,0.875374,0.668339,0.345808,0.218133,0.588123,0.63573,0.797992,0.840328,0.68761,0.401634,0.668758,0.403321,0.722054,0.630885,0.418004,0.735675,0.704468,0.638447,0.327653,0.680724,0.650295,0.181574,0.510965,0.536056,0.255675,0.463191,0.602843,0.774847,0.7584,0.231218,0.407402,0.478392,0.862908,0.838604,0.0612418,0.31419,0.254001,0.302999,0.790561
430,0.794286,0.72261,0.725414,0.301179,0.28515,0.571692,0.609117,0.309254,0.804498,0.694548,0.0516667,0.867248,0.668339,0.345808,0.224812,0.581255,0.637857,0.787325,0.840328,0.68761,0.400659,0.669029,0.403321,0.722054,0.626084,0.419617,0.735675,0.704468,0.638447,0.327653,0.688987,0.655673,0.181574,0.510965,0.536056,0.255675,0.461395,0.611769,0.774847,0.7584,0.224257,0.406387,0.483493,0.869488,0.842225,0.0717843,0.307876,0.260043,0.300636,0.796637
440,0.794286,0.72261,0.730299,0.30014,0.28515,0.571692,0.609117,0.309254,0.804498,0.694548,0.0582501,0.8582,0.668339,0.345808,0.231504,0.575042,0.63524,0.776743,0.840328,0.68761,0.400659,0.669029,0.403321,0.722054,0.618035,0.427467,0.735675,0.704468,0.638447,0.327653,0.690792,0.658751,0.181574,0.510965,0.536056,0.255675,0.453905,0.619532,0.774847,0.7584,0.224257,0.406387,0.488196,0.876359,0.837987,0.0820943,0.302473,0.266911,0.300748,0.803201
450,0.794286,0.72261,0.730299,0.30014,0.28515,0.571692,0.609117,0.309254,0.804498,0.694548,0.0636153,0.848381,0.668339,0.345808,0.231504,0.575042,0.629263,0.767513,0.840328,0.68761,0.400659,0.669029,0.403321,0.722054,0.616658,0.432586,0.735675,0.704468,0.638447,0.327653,0.693187,0.665853,0.181574,0.510965,0.530547,0.252218,0.452337,0.620311,0.774847,0.7584,0.217579,0.409448,0.492483,0.883497,0.828605,0.0887232,0.298087,0.274469,0.303766,0.808827
460,0.794286,0.72261,0.730299,0.30014,0.28515,0.571692,0.609117,0.309254,0.804498,0.694548,0.0676734,0.837953,0.668339,0.345808,0.231504,0.575042,0.622852,0.758568,0.840328,0.68761,0.400659,0.669029,0.403321,0.722054,0.616658,0.432586,0.735675,0.704468,0.638447,0.327653,0.690988,0.675517,0.181574,0.510965,0.522883,0.248454,0.452337,0.620311,0.774847,0.7584,0.210168,0.413944,0.497265,0.890217,0.819232,0.095511,0.295519,0.282734,0.309804,0.809489
470,0.794286,0.72261,0.730299,0.30014,0.28515,0.571692,0.609117,0.309254,0.804498,0.694548,0.070357,0.82709,0.668339,0.345808,0.231504,0.575042,0.614967,0.750872,0.840328,0.68761,0.400659,0.669029,0.403321,0.722054,0.616658,0.432586,0.735675,0.704468,0.638447,0.327653,0.684616,0.683105,0.181574,0.510965,0.514172,0.248642,0.452337,0.620311,0.774847,0.7584,0.203249,0.419165,0.502967,0.896256,0.810317,0.10289,0.295903,0.291403,0.314149,0.804726
480,0.794286,0.72261,0.730299,0.30014,0.28515,0.571692,0.609117,0.309254,0.802332,0.689898,0.0716216,0.815972,0.668339,0.345808,0.231504,0.575042,0.605425,0.745363,0.840328,0.68761,0.400659,0.669029,0.403321,0.722054,0.616529,0.434176,0.735675,0.704468,0.638447,0.327653,0.676377,0.685134,0.181574,0.510965,0.507265,0.243655,0.452337,0.620311,0.774847,0.7584,0.196891,0.425057,0.508677,0.902183,0.801897,0.110829,0.298113,0.29982,0.31334,0.798706
490,0.794286,0.72261,0.730299,0.30014,0.28515,0.571692,0.609117,0.309254,0.803009,0.681271,0.071446,0.804784,0.668339,0.345808,0.231504,0.575042,0.594817,0.742381,0.840328,0.68761,0.400659,0.669029,0.403321,0.722054,0.61529,0.445796,0.735675,0.704468,0.638447,0.327653,0.676377,0.685134,0.181574,0.510965,0.500751,0.237778,0.452337,0.620311,0.774847,0.7584,0.19116,0.431561,0.510248,0.909937,0.794008,0.119295,0.301759,0.307761,0.307696,0.795683
500,0.794286,0.72261,0.730299,0.30014,0.28515,0.571692,0.609117,0.309254,0.803009,0.681271,0.0698333,0.793711,0.668339,0.345808,0.231504,0.575042,0.583802,0.742111,0.840328,0.68761,0.400659,0.669029,0.403321,0.722054,0.613546,0.457335,0.735675,0.704468,0.638447,0.327653,0.676377,0.685134,0.181574,0.510965,0.496278,0.230368,0.452337,0.620311,0.774847,0.7584,0.188303,0.435362,0.505506,0.916261,0.786681,0.128253,0.306485,0.315112,0.302791,0.791621
510,0.794286,0.72261,0.730299,0.30014,0.283815,0.571304,0.609117,0.309254,0.805496,0.676784,0.0668102,0.782938,0.668339,0.345808,0.231504,0.575042,0.575572,0.743726,0.841461,0.68836,0.400659,0.669029,0.40347,0.72163,0.61166,0.468835,0.735675,0.704468,0.638447,0.327653,0.676377,0.685134,0.181574,0.510965,0.492991,0.222142,0.452337,0.620311,0.774847,0.7584,0.186337,0.437607,0.497629,0.916915,0.779948,0.137666,0.312195,0.321726,0.299526,0.786033
520,0.794286,0.72261,0.730299,0.30014,0.277248,0.570263,0.609117,0.309254,0.813321,0.672211,0.0661262,0.772134,0.668339,0.345808,0.229523,0.575872,0.575572,0.743726,0.847402,0.694794,0.400659,0.669029,0.408373,0.713022,0.609074,0.480211,0.735675,0.704468,0.638447,0.327653,0.676377,0.685134,0.181574,0.510965,0.491128,0.213545,0.445258,0.62436,0.774847,0.7584,0.178633,0.440762,0.49191,0.911457,0.773837,0.147494,0.318778,0.327473,0.294423,0.782149
