timeStep,robot_0_x,robot_0_y,robot_1_x,robot_1_y,robot_2_x,robot_2_y,robot_3_x,robot_3_y,robot_4_x,robot_4_y,robot_5_x,robot_5_y,robot_6_x,robot_6_y,robot_7_x,robot_7_y,robot_8_x,robot_8_y,robot_9_x,robot_9_y,robot_10_x,robot_10_y,robot_11_x,robot_11_y,robot_12_x,robot_12_y,robot_13_x,robot_13_y,robot_14_x,robot_14_y,robot_15_x,robot_15_y,robot_16_x,robot_16_y,robot_17_x,robot_17_y,robot_18_x,robot_18_y,robot_19_x,robot_19_y,robot_20_x,robot_20_y,robot_21_x,robot_21_y,robot_22_x,robot_22_y,robot_23_x,robot_23_y,robot_24_x,robot_24_y
110,0.795547,0.36122,0.591965,0.462653,0.430053,0.202909,0.701655,0.551215,0.126209,0.236387,0.266443,0.678992,0.850749,0.639435,0.609444,0.157492,0.154465,0.422135,0.523247,0.760501,0.919863,0.334947,0.439872,0.253821,0.343584,0.706806,0.343391,0.661759,0.463807,0.769094,0.732033,0.726972,0.487092,0.8917,0.181183,0.650155,0.60459,0.286961,0.508777,0.433708,0.340753,0.0925684,0.801289,0.768659,0.4035,0.832421,0.807037,0.810142,0.673166,0.444277
120,0.785643,0.363293,0.591965,0.462653,0.436295,0.195787,0.71089,0.548701,0.124386,0.242667,0.266443,0.678992,0.841219,0.636741,0.602174,0.152122,0.148062,0.431949,0.518882,0.767731,0.910927,0.340093,0.439872,0.253821,0.343584,0.706806,0.343391,0.661759,0.463807,0.769094,0.732033,0.726972,0.487092,0.8917,0.171003,0.654333,0.614191,0.287304,0.508777,0.433708,0.345044,0.100378,0.808936,0.762023,0.4035,0.832421,0.807037,0.810142,0.673166,0.444277
130,0.775711,0.365448,0.591965,0.462653,0.440803,0.187478,0.719967,0.545491,0.123195,0.24912,0.266443,0.678992,0.831405,0.635012,0.600224,0.143411,0.138829,0.438295,0.52123,0.775844,0.900659,0.34296,0.439872,0.253821,0.343584,0.706806,0.343391,0.661759,0.466636,0.766864,0.732033,0.726972,0.489172,0.893176,0.166196,0.663772,0.623787,0.28779,0.508777,0.433708,0.342391,0.108996,0.817716,0.757707,0.4035,0.832421,0.807037,0.810142,0.673166,0.444277
140,0.766034,0.368554,0.591965,0.462653,0.449456,0.184103,0.728959,0.54206,0.122803,0.255628,0.266443,0.678992,0.821517,0.633773,0.599985,0.134235,0.128028,0.435352,0.528783,0.779624,0.890337,0.345629,0.439872,0.253821,0.343584,0.706806,0.343391,0.661759,0.470683,0.75721,0.732033,0.726972,0.497238,0.899902,0.166194,0.663787,0.633374,0.288418,0.508777,0.433708,0.337398,0.116898,0.82652,0.761955,0.4035,0.832421,0.807037,0.810142,0.671427,0.454795
150,0.757163,0.373156,0.591965,0.462653,0.455943,0.185473,0.737654,0.537874,0.122799,0.262189,0.266443,0.678992,0.81158,0.633027,0.596342,0.125835,0.123232,0.425171,0.53462,0.778237,0.879966,0.348097,0.439872,0.253821,0.343919,0.706774,0.343392,0.661756,0.468379,0.747476,0.732383,0.72669,0.503217,0.908295,0.165655,0.666411,0.64295,0.289187,0.509226,0.433733,0.332138,0.124625,0.828835,0.771257,0.4035,0.832421,0.806791,0.810393,0.66259,0.461667
160,0.751216,0.38125,0.591965,0.462653,0.464944,0.183332,0.746169,0.533413,0.12339,0.268724,0.266443,0.678992,0.801618,0.632775,0.593805,0.117046,0.121456,0.413639,0.539978,0.771519,0.869549,0.350365,0.439872,0.253821,0.35385,0.70485,0.343392,0.661756,0.468376,0.747469,0.74048,0.722047,0.500743,0.917904,0.159926,0.675939,0.652514,0.290099,0.518016,0.431759,0.326615,0.132167,0.824963,0.776535,0.4035,0.832421,0.805275,0.812046,0.65152,0.460008
170,0.751553,0.391079,0.591965,0.462653,0.469559,0.175313,0.75292,0.526597,0.124572,0.275178,0.271744,0.68454,0.791656,0.633018,0.587087,0.111268,0.119943,0.402044,0.546469,0.765894,0.85909,0.352432,0.439872,0.253821,0.363285,0.709217,0.343392,0.661756,0.468182,0.747063,0.749623,0.723352,0.491331,0.921044,0.150344,0.682168,0.661928,0.291542,0.521978,0.423801,0.320838,0.139515,0.814102,0.777487,0.4035,0.832421,0.806173,0.81374,0.645458,0.452389
180,0.755979,0.400195,0.591965,0.462653,0.46689,0.166454,0.75932,0.519375,0.126334,0.281499,0.281545,0.687032,0.781747,0.632768,0.578259,0.112039,0.118455,0.390404,0.546854,0.765684,0.848593,0.354296,0.439872,0.253821,0.366927,0.715114,0.343392,0.661756,0.46537,0.736988,0.755687,0.729753,0.483583,0.914845,0.140423,0.687815,0.67116,0.293868,0.51809,0.415807,0.314813,0.146662,0.804828,0.781213,0.40959,0.834887,0.811682,0.815522,0.645458,0.452389
190,0.761374,0.408809,0.591965,0.462653,0.464407,0.16421,0.764979,0.511585,0.128664,0.287633,0.290717,0.682649,0.771787,0.632436,0.572021,0.118646,0.117954,0.378679,0.546854,0.765684,0.838062,0.355958,0.439872,0.253821,0.366927,0.715114,0.343392,0.661756,0.46757,0.726771,0.755687,0.729753,0.484411,0.90483,0.129415,0.69065,0.680674,0.295204,0.509319,0.413398,0.308546,0.153597,0.804094,0.787758,0.415617,0.840923,0.81984,0.820421,0.645458,0.452389
200,0.761696,0.409277,0.591965,0.462653,0.464407,0.16421,0.770359,0.503574,0.130835,0.293686,0.291989,0.68159,0.761824,0.632598,0.56769,0.1268,0.118441,0.366954,0.546854,0.765684,0.827501,0.357416,0.439872,0.253821,0.366927,0.715114,0.343392,0.661756,0.469169,0.724565,0.755687,0.729753,0.489673,0.895734,0.11826,0.693056,0.690167,0.296681,0.508848,0.41339,0.302046,0.160314,0.804094,0.787758,0.42033,0.848379,0.819842,0.820423,0.645458,0.452389
210,0.761696,0.409277,0.591965,0.462653,0.464407,0.16421,0.775516,0.495417,0.131829,0.300172,0.291989,0.68159,0.75188,0.633255,0.563653,0.13516,0.119915,0.355312,0.547247,0.765466,0.816914,0.35867,0.439872,0.253821,0.366927,0.715114,0.343392,0.661756,0.469169,0.724565,0.755687,0.729753,0.496727,0.887944,0.107342,0.696166,0.69954,0.298477,0.508848,0.41339,0.295319,0.166805,0.804094,0.787758,0.425038,0.855796,0.819842,0.820423,0.645458,0.452389
220,0.761696,0.409277,0.591965,0.462653,0.464407,0.16421,0.780446,0.487121,0.133583,0.301,0.291989,0.68159,0.741982,0.634405,0.559719,0.143568,0.122113,0.349373,0.555402,0.762774,0.806305,0.35972,0.446641,0.253729,0.369559,0.721404,0.343392,0.661756,0.47332,0.715567,0.755687,0.729753,0.505257,0.881808,0.0966362,0.699571,0.708008,0.302963,0.500044,0.413581,0.288374,0.173062,0.804094,0.787758,0.425755,0.864188,0.819842,0.820423,0.640389,0.442924
230,0.761696,0.409277,0.591965,0.462653,0.464407,0.16421,0.784743,0.478511,0.133704,0.299566,0.291989,0.68159,0.738484,0.634929,0.555886,0.152024,0.121875,0.345477,0.56406,0.762954,0.796236,0.357782,0.457021,0.253504,0.378464,0.726798,0.343392,0.661756,0.479383,0.706932,0.75707,0.732766,0.514886,0.877598,0.0860917,0.696696,0.716625,0.307076,0.491408,0.410492,0.281219,0.179077,0.804452,0.792273,0.420381,0.870674,0.819842,0.820423,0.630502,0.437062
240,0.761696,0.409277,0.591965,0.462653,0.464407,0.16421,0.788522,0.469631,0.136831,0.303171,0.291989,0.68159,0.738484,0.634929,0.552156,0.160525,0.117314,0.336089,0.570484,0.757448,0.790594,0.349286,0.461277,0.255698,0.388712,0.725756,0.343392,0.661756,0.489145,0.703515,0.764276,0.738354,0.525183,0.875501,0.0812113,0.686927,0.72558,0.310556,0.490117,0.409975,0.272946,0.182931,0.802341,0.798469,0.417598,0.871988,0.823529,0.825679,0.624704,0.427487
250,0.765896,0.414165,0.591965,0.462653,0.464407,0.16421,0.792055,0.460651,0.140812,0.308173,0.291989,0.68159,0.737057,0.635162,0.551599,0.161817,0.107777,0.32962,0.575778,0.750665,0.792805,0.339331,0.461277,0.255698,0.392349,0.722564,0.343392,0.661756,0.498805,0.707357,0.773173,0.736351,0.535691,0.875612,0.0852572,0.676783,0.734482,0.314169,0.490117,0.409975,0.263862,0.185133,0.802341,0.798469,0.417598,0.871988,0.828633,0.834357,0.627639,0.416684
260,0.775307,0.415984,0.591965,0.462653,0.464407,0.16421,0.795449,0.451661,0.145238,0.309516,0.294793,0.679364,0.728492,0.6394,0.549551,0.168316,0.102132,0.319953,0.583693,0.747332,0.801511,0.334021,0.461277,0.255698,0.392349,0.722564,0.343392,0.661756,0.505434,0.715365,0.776998,0.73053,0.545941,0.877925,0.0955215,0.673055,0.74333,0.317913,0.484122,0.408977,0.254708,0.187024,0.797909,0.803252,0.417598,0.871988,0.831335,0.836671,0.630454,0.413505
270,0.782771,0.409847,0.591965,0.462653,0.464407,0.16421,0.799109,0.442756,0.145238,0.309516,0.301067,0.671176,0.725808,0.648514,0.552506,0.17667,0.103552,0.312522,0.591813,0.749979,0.811863,0.334767,0.461277,0.255698,0.39832,0.715953,0.343392,0.661756,0.50626,0.719049,0.776998,0.73053,0.555479,0.882337,0.106427,0.676261,0.752122,0.321788,0.475594,0.411513,0.245494,0.188599,0.788225,0.804579,0.413336,0.874192,0.831335,0.836671,0.630454,0.413505
280,0.784176,0.404431,0.591965,0.462653,0.464407,0.16421,0.802603,0.433761,0.146954,0.309397,0.302195,0.662531,0.728256,0.65806,0.560548,0.180391,0.103552,0.312522,0.597507,0.75634,0.818774,0.342266,0.461277,0.255698,0.408449,0.71361,0.344643,0.666781,0.50626,0.719049,0.776998,0.73053,0.563878,0.888652,0.117081,0.680408,0.752588,0.321997,0.471367,0.419695,0.236232,0.189858,0.781219,0.797763,0.406415,0.879412,0.831335,0.836671,0.630454,0.413505
290,0.783828,0.403299,0.591965,0.462653,0.464407,0.16421,0.806203,0.425818,0.153336,0.309884,0.302195,0.662531,0.735772,0.663873,0.568829,0.177235,0.103552,0.312522,0.598438,0.76497,0.819444,0.344877,0.461633,0.255973,0.41766,0.71843,0.353005,0.674521,0.50626,0.719049,0.776998,0.73053,0.570766,0.896588,0.127478,0.685159,0.752588,0.321997,0.469763,0.428855,0.226973,0.190855,0.780874,0.791227,0.399048,0.884132,0.836137,0.839344,0.63631,0.404569
300,0.783032,0.401602,0.592322,0.462927,0.464407,0.16421,0.810067,0.418482,0.15925,0.312529,0.301592,0.659002,0.745125,0.662202,0.572956,0.169189,0.103552,0.312522,0.594251,0.772356,0.819444,0.344877,0.471048,0.26018,0.421509,0.728088,0.36422,0.672502,0.50626,0.719049,0.776998,0.73053,0.573478,0.906309,0.137586,0.6905,0.752588,0.321997,0.470717,0.43819,0.217857,0.192913,0.780874,0.791227,0.392466,0.889652,0.84591,0.839013,0.63795,0.393103
310,0.782632,0.401074,0.60138,0.465788,0.464407,0.16421,0.81344,0.41003,0.163562,0.317233,0.298172,0.649264,0.750233,0.654126,0.571607,0.160431,0.103552,0.312522,0.586121,0.775123,0.819444,0.344877,0.480461,0.25626,0.418977,0.738379,0.369358,0.662331,0.50626,0.719049,0.776998,0.73053,0.567287,0.914063,0.14737,0.696412,0.752588,0.321997,0.473736,0.446988,0.209788,0.1969,0.780874,0.791227,0.387189,0.896547,0.850332,0.835684,0.637326,0.381717
320,0.782632,0.401074,0.609487,0.46036,0.464407,0.16421,0.815594,0.402093,0.165168,0.321696,0.291118,0.641948,0.754743,0.645635,0.564497,0.154897,0.104877,0.310086,0.578607,0.778996,0.819444,0.344877,0.484635,0.246705,0.41149,0.745591,0.368274,0.656992,0.50626,0.719049,0.777946,0.726381,0.557414,0.913075,0.156799,0.702876,0.752588,0.321997,0.478377,0.455143,0.206543,0.205242,0.780874,0.791227,0.381286,0.902981,0.850332,0.835684,0.630801,0.372577
330,0.782632,0.401074,0.611938,0.451317,0.464407,0.16421,0.815594,0.402093,0.165168,0.321696,0.282746,0.636129,0.763704,0.642291,0.556594,0.150031,0.113543,0.30279,0.576343,0.787132,0.819444,0.344877,0.489077,0.237197,0.410931,0.745855,0.368274,0.656992,0.50626,0.719049,0.783432,0.718951,0.552883,0.904249,0.165841,0.709871,0.752588,0.321997,0.484031,0.462632,0.207962,0.214378,0.780874,0.791227,0.374423,0.907876,0.850332,0.835684,0.619772,0.370459
340,0.782632,0.401074,0.606775,0.444873,0.459399,0.160594,0.815594,0.402093,0.165168,0.321696,0.276608,0.627889,0.773019,0.645181,0.550519,0.146648,0.124759,0.299993,0.580783,0.794317,0.819444,0.344877,0.487405,0.2269,0.410931,0.745855,0.368274,0.656992,0.506571,0.722688,0.792392,0.716709,0.557738,0.89545,0.174466,0.717373,0.752588,0.321997,0.490114,0.469756,0.210828,0.223132,0.780874,0.791227,0.366103,0.906567,0.851725,0.833665,0.610327,0.376533
350,0.782632,0.401074,0.606775,0.444873,0.455926,0.151979,0.815594,0.402093,0.165168,0.321696,0.266903,0.625048,0.782198,0.648674,0.550519,0.146648,0.133285,0.292545,0.581122,0.794568,0.819444,0.344877,0.482593,0.217582,0.410931,0.745855,0.368274,0.656992,0.511873,0.731532,0.80073,0.720681,0.566263,0.889305,0.182647,0.725358,0.752588,0.321997,0.497017,0.476112,0.209212,0.232188,0.780874,0.791227,0.36109,0.899798,0.852793,0.823945,0.60619,0.387257
360,0.782632,0.401074,0.606775,0.444873,0.459308,0.143328,0.815594,0.402093,0.165168,0.321696,0.25765,0.629128,0.788654,0.65574,0.550519,0.146648,0.134996,0.281355,0.581122,0.794568,0.81976,0.347433,0.481803,0.208575,0.410931,0.745855,0.368274,0.656992,0.518004,0.739926,0.80397,0.725846,0.575887,0.885085,0.190356,0.7338,0.754748,0.322975,0.505173,0.480406,0.206486,0.24113,0.780874,0.791227,0.362263,0.891458,0.846618,0.816363,0.599079,0.396151
370,0.782632,0.401074,0.606775,0.444873,0.467703,0.139353,0.815594,0.402093,0.165168,0.321696,0.253228,0.637759,0.788712,0.665304,0.550519,0.146648,0.129216,0.271493,0.581122,0.794568,0.824212,0.356645,0.481803,0.208575,0.410931,0.745855,0.368274,0.656992,0.517184,0.750236,0.80397,0.725846,0.586182,0.882978,0.19768,0.742552,0.763992,0.324034,0.513795,0.484107,0.203455,0.249972,0.780874,0.791227,0.367969,0.884798,0.836883,0.815443,0.58799,0.397683
380,0.782632,0.401074,0.606775,0.444873,0.476951,0.141466,0.815594,0.402093,0.165168,0.321696,0.253228,0.637762,0.782747,0.672244,0.550519,0.146648,0.121131,0.265892,0.581122,0.794568,0.833795,0.360209,0.481803,0.208575,0.410931,0.745855,0.368274,0.656992,0.509765,0.757443,0.80397,0.725846,0.59669,0.883078,0.206838,0.748777,0.773372,0.323464,0.522377,0.48659,0.200124,0.258706,0.780874,0.791227,0.373839,0.878213,0.836348,0.815591,0.579233,0.390711
390,0.782632,0.401074,0.606775,0.444873,0.483193,0.148344,0.815594,0.402093,0.165168,0.321696,0.250918,0.646178,0.782747,0.672244,0.550519,0.146648,0.121131,0.265892,0.581122,0.794568,0.843184,0.356121,0.481803,0.208575,0.410931,0.745855,0.368274,0.656992,0.499435,0.757962,0.80397,0.725846,0.606943,0.885381,0.217447,0.752818,0.780706,0.328978,0.522377,0.48659,0.197052,0.266052,0.780874,0.791227,0.379655,0.871581,0.836348,0.815591,0.578017,0.379463
400,0.782632,0.401074,0.606775,0.444873,0.483967,0.151601,0.815594,0.402093,0.165168,0.321696,0.24611,0.655514,0.782747,0.672244,0.550519,0.146648,0.121131,0.265892,0.587891,0.797453,0.849047,0.347607,0.481803,0.208575,0.410931,0.745855,0.368274,0.656992,0.489749,0.7535,0.80397,0.725846,0.616485,0.889783,0.227317,0.758533,0.782165,0.332962,0.522377,0.48659,0.197052,0.266052,0.780874,0.791227,0.385416,0.864901,0.836348,0.815591,0.576842,0.368058
410,0.782632,0.401074,0.606775,0.444873,0.483967,0.151601,0.815594,0.402093,0.165168,0.321696,0.240523,0.664406,0.782747,0.672244,0.545083,0.141348,0.121131,0.265892,0.595922,0.794841,0.848741,0.339779,0.481803,0.208575,0.410931,0.745855,0.368274,0.656992,0.482272,0.746354,0.80397,0.725846,0.624891,0.896089,0.237172,0.763816,0.782165,0.332962,0.522377,0.48659,0.197052,0.266052,0.780874,0.791227,0.391123,0.858175,0.836348,0.815591,0.570023,0.358858
420,0.782632,0.401074,0.606775,0.444873,0.483967,0.151601,0.815594,0.402093,0.165168,0.321696,0.234395,0.672913,0.777437,0.675691,0.544172,0.132416,0.121131,0.265892,0.599453,0.787169,0.848741,0.339779,0.481803,0.208575,0.410931,0.745855,0.368274,0.656992,0.480537,0.735959,0.80397,0.725846,0.631786,0.904019,0.248349,0.763832,0.782653,0.336242,0.522377,0.48659,0.197052,0.266052,0.780874,0.791227,0.396774,0.851402,0.836348,0.815591,0.567237,0.348017
430,0.782531,0.40114,0.602123,0.442194,0.483967,0.151601,0.81676,0.396924,0.165168,0.321696,0.23405,0.673411,0.775856,0.677604,0.544231,0.131941,0.121131,0.265892,0.596214,0.779369,0.848741,0.339779,0.481803,0.208575,0.410931,0.745855,0.368274,0.656992,0.474813,0.727451,0.80397,0.725846,0.636865,0.913218,0.256935,0.75695,0.787489,0.344061,0.522377,0.48659,0.197052,0.266052,0.780874,0.791227,0.40237,0.844582,0.836348,0.815591,0.573165,0.338522
440,0.780062,0.401201,0.592992,0.444249,0.483967,0.151601,0.81741,0.384869,0.165168,0.321696,0.23405,0.673411,0.775856,0.677604,0.544231,0.131941,0.121131,0.265892,0.594526,0.778025,0.848741,0.339779,0.481803,0.208575,0.410931,0.745855,0.368274,0.656992,0.467147,0.72561,0.80397,0.725846,0.6399,0.923279,0.263485,0.747768,0.796405,0.346303,0.522377,0.48659,0.197052,0.266052,0.780874,0.791227,0.40791,0.837718,0.836348,0.815591,0.584129,0.336265
450,0.776215,0.393092,0.590268,0.453204,0.483967,0.151601,0.810946,0.378957,0.165168,0.321696,0.232559,0.675474,0.775856,0.677604,0.544231,0.131941,0.121131,0.265892,0.594526,0.778025,0.84788,0.337351,0.481803,0.208575,0.410931,0.745855,0.365633,0.651208,0.467147,0.72561,0.80397,0.725846,0.638042,0.933091,0.27253,0.74107,0.79872,0.345772,0.522377,0.48659,0.197052,0.266052,0.781855,0.787845,0.413393,0.830808,0.836348,0.815591,0.595028,0.339949
460,0.767193,0.38963,0.596722,0.460002,0.483967,0.151601,0.807648,0.379408,0.165168,0.321696,0.22897,0.685047,0.775856,0.677604,0.544231,0.131941,0.121131,0.265892,0.587861,0.774542,0.847988,0.327146,0.481803,0.208575,0.410931,0.745855,0.361301,0.640332,0.467147,0.72561,0.80397,0.725846,0.628891,0.936925,0.276413,0.730774,0.79872,0.345772,0.522377,0.48659,0.197052,0.266052,0.788738,0.780904,0.41882,0.823853,0.834015,0.816466,0.606338,0.338041
470,0.758787,0.394397,0.59917,0.460701,0.483967,0.151601,0.807648,0.379408,0.165168,0.321696,0.223709,0.693559,0.775617,0.677986,0.544231,0.131941,0.121131,0.265892,0.579665,0.771374,0.855348,0.319924,0.481803,0.208575,0.410931,0.745855,0.358104,0.637346,0.467147,0.72561,0.80397,0.725846,0.620702,0.931323,0.275152,0.724625,0.79872,0.345772,0.524657,0.48706,0.197052,0.266052,0.798507,0.782015,0.422848,0.818614,0.829591,0.817549,0.614351,0.330011
480,0.756696,0.400505,0.59917,0.460701,0.484506,0.151045,0.807648,0.379408,0.165168,0.321696,0.21382,0.695034,0.772334,0.687139,0.544231,0.131941,0.121131,0.265892,0.571082,0.771948,0.865377,0.318032,0.477437,0.199954,0.410931,0.745855,0.358104,0.637346,0.467147,0.72561,0.80397,0.725846,0.620959,0.921404,0.275152,0.724625,0.79872,0.345772,0.533872,0.486886,0.197052,0.266052,0.806436,0.782315,0.422848,0.818614,0.829161,0.821813,0.619949,0.31981
490,0.756696,0.400505,0.603545,0.46084,0.488016,0.148032,0.807648,0.379408,0.165168,0.321696,0.206321,0.68842,0.772374,0.692618,0.544231,0.131941,0.121131,0.265892,0.563957,0.776864,0.873697,0.323931,0.470225,0.195053,0.410931,0.745855,0.358104,0.637346,0.467147,0.72561,0.80397,0.725846,0.628876,0.914709,0.275152,0.724625,0.79872,0.345772,0.542166,0.49049,0.19601,0.270014,0.807398,0.784631,0.422848,0.818614,0.829111,0.822367,0.623455,0.308776
500,0.756696,0.400505,0.611924,0.456258,0.48871,0.147508,0.807648,0.379408,0.165168,0.321696,0.205645,0.678202,0.772374,0.692618,0.544231,0.131941,0.121131,0.265892,0.557823,0.783274,0.875214,0.334015,0.468778,0.19282,0.405487,0.747806,0.356877,0.63629,0.467147,0.72561,0.80397,0.725846,0.63839,0.910247,0.275152,0.724625,0.8051,0.342785,0.546539,0.498405,0.198546,0.278598,0.807398,0.784631,0.422848,0.818614,0.829111,0.822367,0.626077,0.297423
510,0.756696,0.400505,0.614589,0.447074,0.48871,0.147508,0.802743,0.381174,0.165168,0.321696,0.21153,0.669906,0.772374,0.692618,0.544231,0.131941,0.121131,0.265892,0.552124,0.789988,0.87347,0.338554,0.468778,0.19282,0.395183,0.74643,0.346813,0.629849,0.467147,0.72561,0.80397,0.725846,0.648629,0.907881,0.275152,0.724625,0.809601,0.334769,0.545964,0.507599,0.204139,0.285817,0.807398,0.784631,0.422848,0.818614,0.829111,0.822367,0.626696,0.285824
520,0.756696,0.400505,0.61531,0.437283,0.48871,0.147508,0.797041,0.388406,0.165168,0.321696,0.218894,0.662741,0.772374,0.692618,0.544231,0.131941,0.113993,0.264021,0.551188,0.798382,0.87347,0.338554,0.468778,0.19282,0.388261,0.738672,0.335835,0.625041,0.467147,0.72561,0.80397,0.725846,0.659136,0.907715,0.275152,0.724625,0.807279,0.32582,0.541069,0.515203,0.203569,0.29471,0.807398,0.784631,0.422848,0.818614,0.829111,0.822367,0.630216,0.274914
