timeStep,robot_0_x,robot_0_y,robot_1_x,robot_1_y,robot_2_x,robot_2_y,robot_3_x,robot_3_y,robot_4_x,robot_4_y,robot_5_x,robot_5_y,robot_6_x,robot_6_y,robot_7_x,robot_7_y,robot_8_x,robot_8_y,robot_9_x,robot_9_y,robot_10_x,robot_10_y,robot_11_x,robot_11_y,robot_12_x,robot_12_y,robot_13_x,robot_13_y,robot_14_x,robot_14_y,robot_15_x,robot_15_y,robot_16_x,robot_16_y,robot_17_x,robot_17_y,robot_18_x,robot_18_y,robot_19_x,robot_19_y,robot_20_x,robot_20_y,robot_21_x,robot_21_y,robot_22_x,robot_22_y,robot_23_x,robot_23_y,robot_24_x,robot_24_y
110,0.76397,0.568628,0.173267,0.289805,0.419908,0.639812,0.744904,0.333587,0.402794,0.786613,0.139725,0.717289,0.234868,0.23726,0.678613,0.766929,0.354016,0.863126,0.814005,0.47512,0.520839,0.786194,0.373888,0.345056,0.725436,0.546865,0.703816,0.115029,0.652954,0.852795,0.725521,0.845724,0.257274,0.597235,0.659136,0.146066,0.705213,0.806815,0.173248,0.1714,0.124196,0.79585,0.72469,0.380303,0.781743,0.600515,0.298608,0.357473,0.201046,0.759572
120,0.76397,0.568628,0.173267,0.289805,0.421263,0.650101,0.744904,0.333559,0.402794,0.786613,0.139725,0.717289,0.234868,0.23726,0.678613,0.766929,0.34531,0.864242,0.814588,0.46899,0.514748,0.776063,0.373888,0.345056,0.725436,0.546865,0.703816,0.115029,0.652954,0.852795,0.725521,0.845724,0.248852,0.597711,0.649527,0.144275,0.705213,0.806815,0.167488,0.178095,0.134362,0.797186,0.724849,0.380255,0.787589,0.607734,0.308344,0.352757,0.207074,0.753356
130,0.76397,0.568628,0.173267,0.289805,0.423177,0.660173,0.744906,0.333458,0.399973,0.789838,0.139725,0.717289,0.234868,0.23726,0.678613,0.766929,0.34531,0.864242,0.813518,0.462638,0.507892,0.766438,0.373888,0.345056,0.725981,0.548129,0.703816,0.115029,0.652954,0.852795,0.725521,0.845724,0.240448,0.598419,0.64389,0.136798,0.705213,0.806815,0.161611,0.179151,0.141082,0.804932,0.722127,0.372504,0.786043,0.616837,0.313303,0.344846,0.215733,0.753493
140,0.76397,0.568628,0.173267,0.289805,0.426106,0.670113,0.744906,0.333458,0.388695,0.795349,0.139725,0.717289,0.234868,0.23726,0.678613,0.766929,0.34531,0.864242,0.81266,0.456253,0.498521,0.759323,0.373888,0.345056,0.725759,0.557313,0.703816,0.115029,0.652954,0.852795,0.725521,0.845724,0.232066,0.59936,0.64389,0.136798,0.705213,0.806815,0.161611,0.179151,0.140969,0.815186,0.713862,0.367748,0.778528,0.622622,0.313303,0.344846,0.222523,0.759243
150,0.76397,0.568628,0.173267,0.289805,0.428106,0.680296,0.744906,0.333458,0.376715,0.791604,0.139725,0.717289,0.234868,0.23726,0.678613,0.766929,0.34531,0.864242,0.812149,0.449894,0.488842,0.752885,0.373888,0.345056,0.72015,0.56451,0.703816,0.115029,0.652954,0.852795,0.725521,0.845724,0.223713,0.600531,0.64389,0.136798,0.705213,0.806815,0.161611,0.179151,0.136251,0.821458,0.710926,0.367343,0.769745,0.626494,0.314481,0.342472,0.230911,0.761535
160,0.76397,0.568628,0.172987,0.289452,0.428976,0.690637,0.744906,0.333458,0.370043,0.780761,0.135064,0.71837,0.234868,0.23726,0.678613,0.766929,0.34531,0.864242,0.813221,0.443544,0.484451,0.742298,0.373888,0.345056,0.711426,0.567915,0.703816,0.115029,0.652954,0.852795,0.725521,0.845724,0.215396,0.601933,0.64389,0.136798,0.705213,0.806815,0.153135,0.180706,0.136251,0.821458,0.699043,0.363131,0.760619,0.625082,0.322421,0.335543,0.238593,0.757461
170,0.76397,0.568628,0.166274,0.28223,0.428747,0.700562,0.744906,0.333458,0.360966,0.771973,0.127027,0.722776,0.234868,0.23726,0.678613,0.766929,0.34531,0.864242,0.814512,0.43725,0.4839,0.730554,0.373888,0.345056,0.704223,0.571455,0.703816,0.115029,0.652954,0.852795,0.725521,0.845724,0.207228,0.60108,0.64389,0.136798,0.705213,0.806815,0.14457,0.183519,0.136251,0.821458,0.690186,0.354382,0.754394,0.617979,0.332654,0.336592,0.239416,0.756414
180,0.769551,0.574213,0.157633,0.277603,0.428747,0.700566,0.743527,0.33565,0.360173,0.771514,0.127027,0.722776,0.234868,0.23726,0.678613,0.766929,0.34531,0.864242,0.816494,0.431124,0.485546,0.719048,0.378054,0.346717,0.704223,0.571455,0.703816,0.115029,0.652954,0.852795,0.725521,0.845724,0.198966,0.599779,0.64389,0.136798,0.705213,0.806815,0.136872,0.17919,0.136251,0.821458,0.688069,0.347539,0.753758,0.61566,0.332665,0.336595,0.239416,0.756414
190,0.779008,0.578567,0.147836,0.277064,0.428712,0.701015,0.741134,0.345669,0.360173,0.771514,0.127027,0.722776,0.234868,0.23726,0.678613,0.766929,0.34531,0.864242,0.818689,0.425068,0.480085,0.708885,0.387545,0.34653,0.704223,0.571455,0.703821,0.112069,0.652954,0.852795,0.725521,0.845724,0.190618,0.598578,0.64389,0.136798,0.705213,0.806815,0.135188,0.175463,0.131183,0.825352,0.688069,0.347539,0.753758,0.61566,0.332665,0.336595,0.239416,0.756414
200,0.788986,0.575779,0.140254,0.271394,0.428585,0.713711,0.746341,0.354548,0.360173,0.771514,0.125889,0.723807,0.234868,0.23726,0.678613,0.766929,0.34531,0.864242,0.821085,0.419088,0.47197,0.702776,0.387547,0.34653,0.699587,0.573637,0.703821,0.112069,0.652954,0.852795,0.725521,0.845724,0.182239,0.597608,0.64389,0.136798,0.705213,0.806815,0.135188,0.175463,0.131177,0.825356,0.688069,0.347539,0.753576,0.614251,0.332665,0.336595,0.244231,0.749255
210,0.794697,0.567136,0.13925,0.264208,0.433074,0.724893,0.75625,0.357334,0.360173,0.771514,0.119046,0.731998,0.234868,0.23726,0.678613,0.766929,0.34531,0.864242,0.823679,0.413193,0.471787,0.701088,0.387547,0.34653,0.693571,0.580501,0.703821,0.112069,0.652954,0.852795,0.725521,0.845724,0.173871,0.597176,0.64389,0.136798,0.705213,0.806815,0.135188,0.175463,0.131177,0.825356,0.688069,0.347539,0.750313,0.605465,0.342616,0.338625,0.248307,0.74126
220,0.795093,0.564437,0.13925,0.264208,0.441632,0.733119,0.765321,0.352469,0.360173,0.771514,0.117456,0.742507,0.234868,0.23726,0.678613,0.766929,0.340775,0.863233,0.824875,0.410641,0.472369,0.697964,0.387547,0.34653,0.692704,0.589588,0.703821,0.112069,0.64627,0.857676,0.729597,0.854505,0.165492,0.59729,0.64389,0.136798,0.705213,0.806815,0.134208,0.167692,0.12315,0.829013,0.688069,0.347539,0.742192,0.600882,0.35115,0.335161,0.250933,0.732584
230,0.795093,0.564437,0.13925,0.264208,0.441676,0.733153,0.765727,0.352012,0.360173,0.771514,0.119827,0.753005,0.234868,0.23726,0.678613,0.766929,0.332868,0.856846,0.824875,0.410641,0.472369,0.697964,0.387547,0.34653,0.690918,0.596452,0.703821,0.112069,0.637686,0.856342,0.738971,0.860989,0.157062,0.597017,0.643224,0.134401,0.705213,0.806815,0.132327,0.158771,0.112911,0.828448,0.688069,0.347539,0.738052,0.60042,0.35115,0.335161,0.25328,0.723844
240,0.795093,0.564437,0.13925,0.264208,0.441676,0.733153,0.770932,0.347796,0.360173,0.771514,0.126892,0.760945,0.23279,0.238159,0.678613,0.766929,0.331512,0.846772,0.824875,0.410641,0.472369,0.697964,0.387547,0.34653,0.693948,0.601921,0.703821,0.112069,0.632697,0.84923,0.750368,0.860753,0.148762,0.597721,0.642801,0.132905,0.705213,0.806815,0.133879,0.154038,0.105626,0.821231,0.688069,0.347539,0.735233,0.593219,0.35115,0.335161,0.256844,0.71554
250,0.795093,0.564437,0.13925,0.264208,0.441676,0.733153,0.781197,0.34759,0.360173,0.771514,0.137103,0.763955,0.225565,0.243151,0.678613,0.766929,0.335015,0.836971,0.824875,0.410641,0.472369,0.697964,0.391976,0.345835,0.699621,0.610359,0.703821,0.112069,0.632433,0.847019,0.758525,0.855167,0.142322,0.602679,0.642801,0.132905,0.705213,0.806815,0.133879,0.154038,0.104965,0.810998,0.688069,0.347539,0.730704,0.582942,0.35115,0.335161,0.260618,0.707377
260,0.795093,0.564437,0.13925,0.264208,0.441676,0.733153,0.788465,0.354843,0.360173,0.771514,0.139942,0.764122,0.221868,0.251206,0.679116,0.774563,0.331878,0.827342,0.827858,0.406151,0.472369,0.697964,0.394522,0.345928,0.710275,0.616239,0.703821,0.112069,0.632456,0.844748,0.758525,0.855167,0.137175,0.609361,0.642801,0.132905,0.705213,0.806815,0.133879,0.154038,0.105966,0.808494,0.686659,0.338386,0.719823,0.575732,0.35115,0.335161,0.265312,0.699596
270,0.795093,0.564437,0.13925,0.264208,0.446995,0.734271,0.788279,0.365109,0.360173,0.771514,0.139942,0.764122,0.216705,0.258302,0.684639,0.783019,0.329934,0.825504,0.833723,0.404525,0.472553,0.696204,0.394522,0.345928,0.720893,0.614535,0.703821,0.112069,0.629739,0.836466,0.758525,0.855167,0.132214,0.616182,0.641044,0.127708,0.707894,0.813114,0.133879,0.154038,0.105966,0.808494,0.677493,0.330015,0.708052,0.576624,0.35115,0.335161,0.270247,0.691965
280,0.794558,0.55981,0.13925,0.264208,0.458185,0.73669,0.785785,0.369325,0.360173,0.771514,0.139942,0.764122,0.213815,0.259411,0.694143,0.786437,0.329934,0.825504,0.839145,0.407544,0.471399,0.6927,0.394522,0.345928,0.722414,0.610644,0.703821,0.112069,0.622052,0.832371,0.758525,0.855167,0.127444,0.623138,0.641181,0.117617,0.716135,0.816296,0.13628,0.15065,0.107173,0.806218,0.665214,0.327673,0.701935,0.580135,0.35115,0.335161,0.275299,0.684437
290,0.788451,0.551442,0.143131,0.255946,0.465669,0.735371,0.785785,0.369325,0.360173,0.771514,0.139942,0.764122,0.213815,0.259411,0.697499,0.785329,0.329934,0.825504,0.841733,0.413053,0.470305,0.690357,0.394522,0.345928,0.722414,0.610644,0.703821,0.112069,0.619826,0.832325,0.758525,0.855167,0.122867,0.630223,0.643739,0.107985,0.727314,0.812967,0.142633,0.143852,0.113321,0.797765,0.654312,0.333312,0.701935,0.580135,0.35115,0.335161,0.280868,0.677421
300,0.778355,0.549121,0.149797,0.253082,0.470669,0.733316,0.785785,0.369325,0.360173,0.771514,0.144688,0.764731,0.213815,0.259411,0.696754,0.785178,0.329934,0.825504,0.839466,0.418717,0.469596,0.689391,0.399946,0.346703,0.722414,0.610644,0.705692,0.103215,0.619826,0.832325,0.759558,0.853944,0.118919,0.637609,0.651069,0.101519,0.738314,0.806966,0.149684,0.137823,0.123139,0.794807,0.648154,0.344481,0.701935,0.580135,0.35115,0.335161,0.289062,0.674617
310,0.773725,0.550496,0.149797,0.253082,0.470417,0.732511,0.784975,0.370607,0.360173,0.771514,0.15513,0.762747,0.213815,0.259411,0.696754,0.785178,0.326126,0.822844,0.836099,0.423917,0.458569,0.691642,0.409099,0.343275,0.723502,0.606593,0.705958,0.10277,0.619826,0.832325,0.769363,0.848474,0.113957,0.644314,0.657536,0.100885,0.738314,0.806966,0.15764,0.132998,0.132447,0.799108,0.644525,0.356659,0.701935,0.580135,0.35115,0.335161,0.296782,0.678653
320,0.773725,0.550496,0.149797,0.253082,0.470417,0.732511,0.778043,0.378594,0.356784,0.768969,0.162949,0.755548,0.213815,0.259411,0.696754,0.785178,0.317499,0.821356,0.837015,0.429961,0.447135,0.690757,0.413555,0.334577,0.728102,0.601537,0.705958,0.10277,0.617566,0.832548,0.779527,0.853084,0.106844,0.648756,0.657536,0.100885,0.738314,0.806966,0.166028,0.128971,0.136436,0.807011,0.640067,0.368633,0.701935,0.580135,0.358072,0.327706,0.300904,0.686326
330,0.773725,0.550496,0.149797,0.253082,0.470417,0.732511,0.775435,0.388552,0.351666,0.757508,0.165785,0.745305,0.213815,0.259411,0.696754,0.785178,0.317499,0.821356,0.841812,0.433749,0.438511,0.683207,0.410991,0.325147,0.728102,0.601537,0.705958,0.10277,0.609149,0.83037,0.781743,0.864022,0.0998474,0.653419,0.657536,0.100885,0.738314,0.806966,0.174769,0.125781,0.136436,0.807011,0.637916,0.381234,0.701935,0.580135,0.361432,0.317486,0.298258,0.694627
340,0.773725,0.550496,0.149797,0.253082,0.470417,0.732511,0.780463,0.397535,0.355824,0.745664,0.165794,0.74467,0.213815,0.259411,0.697186,0.785052,0.317499,0.821356,0.847904,0.433238,0.437605,0.681531,0.407749,0.32198,0.728102,0.601537,0.705958,0.10277,0.604876,0.822807,0.779271,0.868744,0.0922067,0.655992,0.657536,0.100885,0.738314,0.806966,0.18378,0.123459,0.136436,0.807011,0.638213,0.394062,0.701935,0.580135,0.358048,0.307826,0.292876,0.701928
350,0.773725,0.550496,0.149797,0.253082,0.468748,0.730619,0.790247,0.401351,0.362827,0.740804,0.165794,0.74467,0.213815,0.259411,0.702058,0.780291,0.317499,0.821356,0.852868,0.429464,0.437605,0.681531,0.407749,0.32198,0.728102,0.601537,0.705958,0.10277,0.607365,0.814484,0.779271,0.868744,0.0848887,0.652624,0.657536,0.100885,0.741644,0.809592,0.192974,0.122027,0.136436,0.807011,0.64016,0.406734,0.701935,0.580135,0.358043,0.307819,0.290724,0.710353
360,0.773725,0.550496,0.149797,0.253082,0.465554,0.722701,0.797815,0.408372,0.362827,0.740804,0.165809,0.743154,0.213815,0.259411,0.706765,0.78026,0.310122,0.823624,0.855873,0.423951,0.437605,0.681531,0.407749,0.32198,0.730675,0.600339,0.707216,0.100746,0.615089,0.810509,0.777257,0.870622,0.0818884,0.645147,0.657536,0.100885,0.742831,0.809678,0.202114,0.122156,0.136603,0.809544,0.643364,0.419114,0.701935,0.580135,0.358043,0.307819,0.294923,0.717967
370,0.773725,0.550496,0.149797,0.253082,0.465554,0.722701,0.805074,0.415746,0.362827,0.740804,0.170461,0.733621,0.213815,0.259411,0.706608,0.790125,0.304283,0.831899,0.86146,0.42154,0.437605,0.681531,0.407749,0.32198,0.730675,0.600339,0.709625,0.0914321,0.617315,0.810547,0.769146,0.878777,0.0848478,0.637654,0.657536,0.100885,0.74285,0.809503,0.209603,0.127464,0.132745,0.819045,0.65011,0.430023,0.694197,0.582346,0.358043,0.307819,0.303212,0.721027
380,0.773725,0.550496,0.150247,0.253061,0.465554,0.722701,0.815061,0.416601,0.362827,0.740804,0.180564,0.731563,0.212502,0.259663,0.698622,0.796003,0.304141,0.832477,0.867038,0.423973,0.437605,0.681531,0.407749,0.32198,0.73192,0.599751,0.716696,0.0852497,0.617315,0.810547,0.767053,0.889982,0.0915466,0.632611,0.657536,0.100885,0.74285,0.809503,0.216779,0.133385,0.125012,0.826107,0.659544,0.438144,0.687411,0.589021,0.358043,0.307819,0.312096,0.720347
390,0.773725,0.550496,0.159946,0.25451,0.465554,0.722701,0.815069,0.416601,0.362827,0.740804,0.183984,0.733329,0.204843,0.263949,0.697026,0.7962,0.304141,0.832477,0.869071,0.429709,0.437605,0.681531,0.407749,0.32198,0.739481,0.594401,0.726002,0.0865156,0.617315,0.810547,0.767128,0.890709,0.098286,0.627539,0.663847,0.102329,0.74285,0.809503,0.223355,0.139968,0.123589,0.83618,0.671863,0.43649,0.686685,0.590281,0.354164,0.302033,0.320272,0.723624
400,0.773959,0.54961,0.169187,0.254213,0.465226,0.715114,0.815069,0.416601,0.362827,0.740804,0.184333,0.733613,0.200967,0.27165,0.697026,0.7962,0.304141,0.832477,0.867328,0.435748,0.437605,0.681531,0.407749,0.32198,0.74269,0.586826,0.731164,0.0943618,0.617315,0.810547,0.767128,0.890709,0.104883,0.622283,0.670721,0.109279,0.74285,0.809503,0.229257,0.147161,0.130178,0.844005,0.683361,0.430797,0.686685,0.590281,0.354859,0.291526,0.324928,0.730926
410,0.774082,0.549255,0.178217,0.250204,0.459735,0.706748,0.815069,0.416601,0.362827,0.740804,0.192304,0.741041,0.199602,0.280402,0.697026,0.7962,0.304141,0.832477,0.868795,0.441683,0.437605,0.681531,0.407749,0.32198,0.740419,0.578243,0.728783,0.103563,0.622228,0.811102,0.768519,0.897979,0.111332,0.616847,0.67091,0.119051,0.74285,0.809503,0.23453,0.154807,0.1401,0.846498,0.69387,0.423435,0.685651,0.592438,0.362897,0.285354,0.322796,0.739319
420,0.774082,0.549255,0.185481,0.24374,0.451072,0.704189,0.815069,0.416601,0.362827,0.740804,0.199601,0.749092,0.202812,0.28857,0.697026,0.7962,0.303737,0.84023,0.87392,0.445014,0.436687,0.680874,0.407749,0.32198,0.734652,0.570963,0.723609,0.111961,0.630749,0.808505,0.774031,0.90809,0.117628,0.611235,0.66431,0.126261,0.74285,0.809503,0.239554,0.162639,0.148635,0.840859,0.702394,0.413968,0.678852,0.598861,0.362905,0.285351,0.315194,0.743574
430,0.776866,0.550386,0.185821,0.24331,0.44171,0.707725,0.823923,0.415783,0.362827,0.740804,0.20819,0.755712,0.209855,0.293807,0.697026,0.7962,0.304991,0.85075,0.879953,0.443939,0.436687,0.680874,0.407749,0.32198,0.730688,0.560275,0.717873,0.119986,0.635892,0.801477,0.771916,0.919047,0.123767,0.605451,0.660945,0.127384,0.74285,0.809503,0.243791,0.170923,0.156401,0.833756,0.708546,0.402708,0.669656,0.599917,0.370619,0.283049,0.313853,0.743843
440,0.778452,0.551434,0.185821,0.24331,0.438123,0.712081,0.833106,0.41057,0.362827,0.740804,0.217156,0.761923,0.210264,0.293972,0.697026,0.7962,0.309105,0.860066,0.885842,0.442091,0.436687,0.680874,0.407749,0.32198,0.72889,0.548631,0.711604,0.127602,0.634727,0.792846,0.761797,0.923752,0.129745,0.5995,0.660945,0.127384,0.742767,0.80906,0.247199,0.179581,0.163889,0.826261,0.712093,0.390537,0.660296,0.598805,0.377661,0.275059,0.313853,0.743843
450,0.778608,0.55156,0.187388,0.241431,0.438123,0.712081,0.843355,0.411177,0.362827,0.740804,0.224948,0.769582,0.210264,0.293972,0.697026,0.7962,0.318612,0.863557,0.891217,0.444946,0.436687,0.680874,0.406532,0.321163,0.729998,0.543994,0.704829,0.134771,0.63076,0.788691,0.752056,0.918305,0.135555,0.593387,0.657505,0.127981,0.742267,0.806751,0.249747,0.18853,0.169431,0.82037,0.710552,0.377909,0.657123,0.599888,0.377902,0.264396,0.313853,0.743843
460,0.779292,0.55143,0.195872,0.237211,0.438123,0.712081,0.850026,0.418982,0.370223,0.73748,0.228493,0.774578,0.210264,0.293972,0.697026,0.7962,0.327681,0.859051,0.892877,0.449174,0.436687,0.680874,0.397281,0.31781,0.730751,0.546708,0.69758,0.141461,0.63076,0.788691,0.750543,0.907115,0.141194,0.587115,0.64792,0.12581,0.742267,0.806751,0.251536,0.197644,0.169431,0.82037,0.706194,0.365841,0.657123,0.599888,0.377344,0.253752,0.306332,0.744241
470,0.778931,0.55163,0.204428,0.241264,0.436411,0.715184,0.849077,0.429261,0.37283,0.735206,0.231402,0.779706,0.210264,0.293972,0.697026,0.7962,0.331336,0.849372,0.892877,0.449174,0.430919,0.67474,0.38722,0.317337,0.736967,0.543016,0.689892,0.147641,0.625284,0.786954,0.753526,0.895743,0.146658,0.580689,0.638369,0.123632,0.742267,0.806751,0.253655,0.206564,0.169431,0.82037,0.700066,0.354568,0.657123,0.599888,0.384839,0.246355,0.299473,0.738955
480,0.77045,0.557841,0.208828,0.250116,0.428141,0.720558,0.843233,0.438034,0.37283,0.735206,0.23796,0.788127,0.210264,0.293972,0.697026,0.7962,0.332766,0.838875,0.892877,0.449174,0.419672,0.674627,0.378602,0.321946,0.74187,0.535124,0.681799,0.153282,0.617031,0.789735,0.758278,0.884989,0.151779,0.574047,0.636851,0.123962,0.742267,0.806751,0.249974,0.214652,0.169431,0.82037,0.692309,0.344347,0.657123,0.599888,0.390834,0.245719,0.298043,0.73023
490,0.761714,0.563551,0.208313,0.25957,0.418085,0.719447,0.836163,0.445759,0.37283,0.735206,0.242146,0.790885,0.210264,0.293972,0.697026,0.7962,0.335953,0.829105,0.892871,0.452739,0.416529,0.67504,0.374447,0.331013,0.744271,0.529549,0.673341,0.158357,0.612626,0.797413,0.764679,0.875127,0.156222,0.566961,0.636851,0.123962,0.741529,0.804037,0.244331,0.221873,0.169431,0.82037,0.683113,0.335423,0.657123,0.599888,0.390834,0.245719,0.302067,0.722563
500,0.751457,0.563018,0.200558,0.265001,0.415565,0.719484,0.835867,0.456048,0.37283,0.735206,0.242146,0.790885,0.210264,0.293972,0.697026,0.7962,0.343231,0.82147,0.890622,0.458666,0.416999,0.673829,0.376031,0.340658,0.744271,0.529549,0.664556,0.162843,0.609753,0.805836,0.772566,0.866408,0.162806,0.562001,0.636851,0.123962,0.741529,0.804037,0.243359,0.230767,0.169431,0.82037,0.673596,0.326869,0.657123,0.599888,0.390834,0.245719,0.302401,0.722274
510,0.743447,0.557125,0.200038,0.265104,0.415565,0.719484,0.841362,0.464957,0.37283,0.735206,0.242146,0.790885,0.210264,0.293972,0.697026,0.7962,0.349896,0.813234,0.890133,0.464759,0.416999,0.673829,0.383697,0.346719,0.745861,0.524581,0.655485,0.166719,0.606188,0.80929,0.781739,0.859053,0.171055,0.561013,0.636851,0.123962,0.741529,0.804037,0.248253,0.238257,0.173014,0.815923,0.66335,0.31921,0.653377,0.602059,0.390834,0.245719,0.302401,0.722274
520,0.742457,0.554177,0.200038,0.265104,0.415565,0.719484,0.842693,0.465958,0.37283,0.735206,0.242146,0.790885,0.210264,0.293972,0.697026,0.7962,0.356329,0.804817,0.893938,0.469543,0.416999,0.673829,0.393447,0.346036,0.748629,0.515571,0.646059,0.167343,0.606188,0.80929,0.791963,0.853249,0.1788,0.558306,0.636851,0.123962,0.73963,0.799339,0.251002,0.239883,0.173991,0.805797,0.652475,0.312534,0.644284,0.604033,0.390834,0.245719,0.302401,0.722274
