timeStep,robot_0_x,robot_0_y,robot_1_x,robot_1_y,robot_2_x,robot_2_y,robot_3_x,robot_3_y,robot_4_x,robot_4_y,robot_5_x,robot_5_y,robot_6_x,robot_6_y,robot_7_x,robot_7_y,robot_8_x,robot_8_y,robot_9_x,robot_9_y,robot_10_x,robot_10_y,robot_11_x,robot_11_y,robot_12_x,robot_12_y,robot_13_x,robot_13_y,robot_14_x,robot_14_y,robot_15_x,robot_15_y,robot_16_x,robot_16_y,robot_17_x,robot_17_y,robot_18_x,robot_18_y,robot_19_x,robot_19_y,robot_20_x,robot_20_y,robot_21_x,robot_21_y,robot_22_x,robot_22_y,robot_23_x,robot_23_y,robot_24_x,robot_24_y
230,0.477966,0.637893,0.69082,0.742175,0.813637,0.451645,0.688824,0.25784,0.205498,0.547507,0.635579,0.514962,0.501306,0.860551,0.858107,0.680674,0.433129,0.135229,0.291426,0.237878,0.280066,0.882039,0.575579,0.559201,0.202012,0.44079,0.32145,0.220513,0.501419,0.207452,0.397664,0.126889,0.379792,0.218205,0.316861,0.425194,0.484898,0.826688,0.892407,0.711759,0.640828,0.384345,0.635863,0.304367,0.753156,0.532035,0.500858,0.894898,0.372007,0.528137
240,0.472825,0.629044,0.699999,0.735743,0.811757,0.458806,0.692914,0.251125,0.198095,0.552928,0.637584,0.524771,0.495373,0.854107,0.85362,0.687493,0.426866,0.129258,0.282673,0.240417,0.289449,0.883445,0.58205,0.552755,0.199987,0.430915,0.316573,0.209105,0.501691,0.215462,0.387878,0.130371,0.385006,0.209489,0.30742,0.419101,0.476871,0.820175,0.897897,0.705077,0.64908,0.386136,0.644581,0.305741,0.745479,0.526136,0.502983,0.88613,0.366534,0.519478
250,0.465532,0.621937,0.709645,0.730226,0.815676,0.465088,0.697886,0.244889,0.188937,0.5535,0.632077,0.533138,0.487454,0.852482,0.854623,0.695595,0.421409,0.122389,0.274971,0.235152,0.298699,0.885552,0.590801,0.555339,0.204252,0.421588,0.319159,0.196971,0.495695,0.22078,0.377798,0.128102,0.382648,0.199611,0.297871,0.413209,0.466743,0.817745,0.898841,0.696622,0.654971,0.391992,0.65093,0.311603,0.741057,0.517118,0.510681,0.879032,0.359238,0.512432
260,0.457165,0.61607,0.72078,0.729844,0.823002,0.466703,0.699539,0.237057,0.180506,0.54951,0.622065,0.533126,0.480787,0.856773,0.858979,0.705082,0.412925,0.120342,0.273196,0.226213,0.307765,0.888347,0.592719,0.564259,0.212494,0.415757,0.326628,0.187851,0.487567,0.219855,0.367754,0.129418,0.375742,0.194389,0.291588,0.404442,0.457217,0.821701,0.895354,0.68588,0.655342,0.400389,0.651906,0.32019,0.735777,0.508518,0.518612,0.87211,0.351174,0.506115
270,0.447777,0.612223,0.731635,0.732478,0.830239,0.464427,0.696102,0.229926,0.171596,0.547157,0.612087,0.530616,0.479409,0.86458,0.865748,0.712513,0.405015,0.124031,0.279411,0.219548,0.316596,0.891814,0.585802,0.570211,0.222663,0.414016,0.329978,0.184822,0.479661,0.216975,0.358824,0.134834,0.374339,0.192097,0.291736,0.393399,0.452084,0.830648,0.888593,0.677425,0.651738,0.408064,0.647519,0.327832,0.732693,0.499287,0.526539,0.865183,0.342641,0.500374
280,0.438256,0.608424,0.741342,0.73822,0.837784,0.462833,0.689584,0.225129,0.162227,0.548442,0.601789,0.531907,0.484205,0.870894,0.873402,0.714234,0.401131,0.131847,0.288665,0.220342,0.325142,0.895935,0.576628,0.568121,0.232821,0.41549,0.335941,0.174262,0.473724,0.211515,0.348719,0.135447,0.366889,0.199021,0.286827,0.383827,0.450335,0.841096,0.881119,0.679044,0.647423,0.415321,0.645638,0.33644,0.736564,0.490413,0.534461,0.858251,0.334493,0.494098
290,0.428332,0.606026,0.750421,0.744912,0.845124,0.464006,0.684651,0.218674,0.153244,0.551425,0.598496,0.532206,0.492109,0.872777,0.87859,0.720424,0.401372,0.140712,0.294768,0.22711,0.333354,0.900686,0.565011,0.566682,0.240089,0.422476,0.330772,0.163221,0.474061,0.203507,0.341207,0.128671,0.360495,0.20704,0.276523,0.380737,0.452017,0.851273,0.872669,0.679879,0.64921,0.423409,0.640693,0.343527,0.745387,0.48608,0.542379,0.851314,0.326765,0.487311
300,0.418295,0.603944,0.759829,0.751016,0.849659,0.469895,0.680651,0.211719,0.145108,0.556262,0.596943,0.536133,0.499371,0.869259,0.878534,0.728694,0.406102,0.148247,0.292876,0.236083,0.341187,0.906039,0.553277,0.559982,0.241866,0.432576,0.319517,0.158511,0.480442,0.198658,0.340792,0.118564,0.350438,0.20833,0.266222,0.384535,0.45956,0.858384,0.865848,0.674582,0.655647,0.428907,0.63235,0.34636,0.755027,0.486981,0.550293,0.844373,0.319489,0.480041
310,0.408304,0.601834,0.769129,0.757398,0.851505,0.477467,0.67855,0.203739,0.138196,0.562729,0.588622,0.536133,0.504559,0.86294,0.876044,0.736617,0.413829,0.152306,0.285507,0.241542,0.348595,0.911966,0.550445,0.561885,0.238395,0.44204,0.3071,0.160661,0.488247,0.200481,0.347725,0.111196,0.342489,0.202035,0.261193,0.394045,0.469399,0.861637,0.858124,0.671014,0.663926,0.42869,0.625813,0.352119,0.763613,0.492129,0.558202,0.837426,0.312695,0.47232
320,0.39874,0.598375,0.777856,0.764481,0.853559,0.484987,0.677108,0.195669,0.133224,0.570629,0.579288,0.540636,0.512002,0.860091,0.876596,0.744933,0.4224,0.150662,0.276798,0.238857,0.353352,0.919695,0.556131,0.568722,0.233046,0.450679,0.295411,0.156454,0.493184,0.207003,0.35765,0.108119,0.341381,0.191901,0.264579,0.404272,0.479168,0.858326,0.850098,0.673838,0.669492,0.422557,0.623655,0.360595,0.771372,0.498581,0.566106,0.830474,0.305553,0.464986
330,0.388993,0.595312,0.78686,0.771274,0.855826,0.492428,0.672452,0.189267,0.134229,0.579855,0.572631,0.548614,0.519913,0.862121,0.871743,0.751389,0.428077,0.144033,0.273884,0.230222,0.350696,0.928318,0.554029,0.577884,0.235671,0.460289,0.286264,0.147915,0.493964,0.215307,0.363783,0.100057,0.345982,0.182804,0.27321,0.410895,0.484887,0.849742,0.846311,0.681457,0.668908,0.414295,0.627287,0.368344,0.779988,0.503538,0.574007,0.823517,0.298541,0.457462
340,0.378868,0.595239,0.794422,0.77947,0.855147,0.49983,0.664752,0.186898,0.137191,0.588793,0.568923,0.55832,0.528085,0.86233,0.86387,0.754185,0.432502,0.136448,0.277047,0.221285,0.342427,0.931927,0.551537,0.587171,0.243839,0.466574,0.280222,0.136741,0.492936,0.223307,0.363991,0.089745,0.355621,0.179657,0.283885,0.409564,0.489148,0.840311,0.848904,0.689559,0.662763,0.408485,0.635527,0.370656,0.787334,0.510155,0.581902,0.816555,0.292027,0.449502
350,0.368735,0.596144,0.804243,0.7845,0.849574,0.504748,0.656708,0.185057,0.141238,0.59732,0.569295,0.567362,0.534584,0.866942,0.857554,0.759573,0.440933,0.134753,0.276445,0.211846,0.334299,0.92801,0.55077,0.598304,0.253975,0.467744,0.269507,0.130928,0.486204,0.227657,0.369377,0.0811822,0.364617,0.184368,0.290319,0.400942,0.49851,0.835825,0.853705,0.696779,0.654541,0.407489,0.643115,0.366306,0.789181,0.519659,0.589874,0.809715,0.286038,0.441141
360,0.358538,0.596844,0.812646,0.785792,0.842146,0.504502,0.648891,0.182414,0.147898,0.603987,0.56278,0.573987,0.536874,0.87477,0.857409,0.766095,0.44786,0.140114,0.27195,0.203586,0.330511,0.919428,0.555538,0.606728,0.262605,0.464398,0.257598,0.127267,0.477943,0.228271,0.379264,0.0790402,0.369536,0.193367,0.289365,0.389998,0.507887,0.839723,0.854135,0.705364,0.648137,0.412741,0.646149,0.358304,0.785419,0.528784,0.599302,0.805994,0.280229,0.430734
370,0.348407,0.598078,0.814512,0.782589,0.835487,0.500785,0.641296,0.17923,0.155991,0.608896,0.553064,0.571829,0.537373,0.882818,0.860303,0.767451,0.455396,0.144517,0.269874,0.194704,0.327815,0.910332,0.56264,0.613132,0.266821,0.461489,0.249902,0.117536,0.471578,0.233305,0.387712,0.0846057,0.366831,0.20314,0.29144,0.379209,0.515965,0.846297,0.848834,0.712222,0.647506,0.421,0.642074,0.350779,0.776954,0.533516,0.608894,0.809577,0.269931,0.421056
380,0.338239,0.599071,0.816004,0.772116,0.827899,0.500887,0.633863,0.175645,0.164947,0.611959,0.54822,0.562749,0.532503,0.889127,0.855264,0.765402,0.464033,0.14326,0.275852,0.187825,0.325809,0.901059,0.568627,0.62055,0.26281,0.458434,0.248966,0.105058,0.469333,0.241259,0.389856,0.0946064,0.35795,0.208032,0.299061,0.371576,0.526264,0.846857,0.840683,0.714601,0.653041,0.427229,0.63404,0.347371,0.767169,0.533267,0.614776,0.817764,0.25694,0.417778
390,0.328427,0.59675,0.810777,0.76255,0.822379,0.505822,0.626829,0.171329,0.173867,0.614742,0.550169,0.552923,0.524645,0.890451,0.85117,0.758379,0.47019,0.136941,0.284927,0.188653,0.324505,0.891661,0.57342,0.628476,0.252951,0.458535,0.24805,0.0924775,0.469499,0.249617,0.389535,0.105172,0.347575,0.207029,0.310004,0.370367,0.534765,0.841015,0.833296,0.710412,0.660734,0.430985,0.626171,0.350775,0.760035,0.526723,0.613153,0.827713,0.247234,0.420994
400,0.31863,0.593796,0.805,0.753338,0.818612,0.512395,0.620587,0.166039,0.183138,0.615726,0.559409,0.549228,0.51751,0.886535,0.852118,0.750307,0.477397,0.132237,0.291821,0.195161,0.323909,0.882193,0.569031,0.636476,0.245553,0.465208,0.252736,0.0809898,0.46663,0.257101,0.389104,0.115734,0.338423,0.21143,0.319426,0.375619,0.542228,0.833845,0.831153,0.70218,0.665863,0.437745,0.619173,0.356007,0.75833,0.516989,0.604974,0.833606,0.237489,0.423609
410,0.308857,0.590846,0.806866,0.742438,0.812936,0.517443,0.616485,0.159054,0.19233,0.617438,0.56756,0.555041,0.509622,0.885737,0.857955,0.74449,0.485578,0.134936,0.300749,0.1978,0.324027,0.872706,0.559907,0.636448,0.245929,0.475163,0.263185,0.0742997,0.459208,0.260733,0.388561,0.126291,0.334949,0.220973,0.322583,0.385933,0.549049,0.833415,0.830468,0.693598,0.672487,0.443041,0.61054,0.355639,0.760896,0.507458,0.59802,0.833742,0.227828,0.421139
420,0.299031,0.588092,0.804738,0.731763,0.812008,0.524789,0.612239,0.152069,0.201752,0.618334,0.574237,0.562871,0.50368,0.890986,0.866028,0.744747,0.49232,0.140855,0.310068,0.19614,0.324856,0.863255,0.55515,0.628436,0.253785,0.481479,0.275579,0.0748509,0.452511,0.265631,0.387907,0.136842,0.339131,0.230228,0.318051,0.395899,0.552351,0.83526,0.824227,0.687817,0.680912,0.443093,0.604177,0.349719,0.766913,0.499568,0.594892,0.828287,0.218124,0.419213
430,0.289076,0.585766,0.79634,0.724837,0.816729,0.530513,0.605441,0.148013,0.211149,0.617192,0.581729,0.570012,0.502971,0.899056,0.871068,0.751078,0.49439,0.149201,0.317616,0.190429,0.326392,0.853893,0.556553,0.619143,0.263754,0.481659,0.285624,0.0823116,0.444497,0.265479,0.387142,0.147385,0.346226,0.237916,0.315551,0.406578,0.559642,0.833186,0.815721,0.68802,0.68941,0.441948,0.601366,0.341498,0.768742,0.489997,0.593038,0.817614,0.209562,0.424157
440,0.278856,0.584973,0.78549,0.722753,0.822525,0.535312,0.59743,0.148862,0.220082,0.614065,0.586872,0.575626,0.505677,0.906744,0.871204,0.75926,0.491973,0.157767,0.326777,0.1889,0.328627,0.844673,0.557745,0.614686,0.270366,0.474132,0.2954,0.0905293,0.439503,0.259211,0.386266,0.157919,0.353781,0.245212,0.319801,0.416477,0.564712,0.824203,0.809764,0.694093,0.697895,0.441397,0.604509,0.333448,0.763459,0.481755,0.597639,0.808628,0.205603,0.433423
450,0.269906,0.583324,0.775659,0.727426,0.823636,0.542661,0.5896,0.148155,0.226996,0.611099,0.58956,0.578949,0.503878,0.914507,0.86527,0.764761,0.494563,0.166102,0.33437,0.193941,0.331547,0.835646,0.554707,0.607436,0.271034,0.464133,0.306434,0.0969588,0.441145,0.251366,0.385279,0.168444,0.363647,0.247623,0.325834,0.425559,0.563246,0.813993,0.808329,0.702661,0.705037,0.445829,0.612148,0.329408,0.759189,0.472851,0.606477,0.803545,0.202287,0.442911
460,0.266991,0.578146,0.770997,0.737263,0.821926,0.550062,0.582921,0.143314,0.229212,0.612774,0.587106,0.586055,0.497285,0.918984,0.857121,0.765511,0.50067,0.172761,0.33472,0.203048,0.335074,0.826858,0.550968,0.598762,0.263951,0.456961,0.318404,0.101412,0.448207,0.247268,0.384181,0.178957,0.373899,0.246027,0.327258,0.436515,0.558053,0.804894,0.812636,0.709998,0.708801,0.452305,0.621089,0.329501,0.752975,0.467069,0.616523,0.805526,0.205151,0.452526
470,0.265946,0.57806,0.772422,0.748265,0.825417,0.556591,0.577524,0.13726,0.231324,0.610185,0.57765,0.587965,0.489405,0.917794,0.851196,0.760021,0.506386,0.179806,0.327536,0.208655,0.337379,0.817744,0.543725,0.592407,0.254067,0.455644,0.330957,0.103757,0.454545,0.2422,0.382972,0.189459,0.383694,0.249589,0.334822,0.444164,0.560473,0.795047,0.820872,0.712636,0.707561,0.460195,0.630045,0.328538,0.744924,0.468427,0.626809,0.806199,0.204992,0.462328
480,0.26907,0.585249,0.779344,0.756734,0.832562,0.558533,0.575367,0.129582,0.231803,0.602844,0.567709,0.59044,0.484251,0.911591,0.850019,0.751865,0.511278,0.187448,0.318248,0.20751,0.338841,0.808388,0.534504,0.589793,0.246714,0.462366,0.343727,0.103927,0.456195,0.234255,0.381653,0.199947,0.393656,0.247613,0.344557,0.449222,0.569668,0.790259,0.82908,0.710394,0.702357,0.466891,0.638906,0.326921,0.737571,0.475084,0.635214,0.800537,0.197525,0.46868
490,0.269855,0.59184,0.789344,0.761204,0.839316,0.555026,0.579533,0.122975,0.231949,0.59365,0.559357,0.596706,0.480244,0.904277,0.855049,0.745545,0.515283,0.195589,0.311716,0.200979,0.340918,0.799131,0.52503,0.590067,0.24675,0.472501,0.356338,0.101916,0.453741,0.226377,0.375515,0.207859,0.40695,0.24179,0.348563,0.459237,0.579459,0.792897,0.833404,0.703067,0.694248,0.46939,0.647631,0.327501,0.728064,0.477407,0.639719,0.791287,0.187825,0.467266
500,0.263947,0.595994,0.800326,0.76071,0.845554,0.550386,0.587286,0.122025,0.230572,0.584239,0.553088,0.604866,0.475954,0.897125,0.863122,0.74528,0.515938,0.204217,0.312902,0.191887,0.343685,0.790056,0.516096,0.593783,0.253041,0.480226,0.368422,0.0977825,0.44998,0.218931,0.369837,0.215343,0.413263,0.2336,0.347777,0.470358,0.585115,0.801555,0.831398,0.694799,0.684044,0.474885,0.656416,0.329488,0.721885,0.479943,0.641291,0.781061,0.181284,0.459595
510,0.254831,0.5944,0.808637,0.753681,0.851306,0.545125,0.594452,0.125789,0.227177,0.575071,0.552069,0.61506,0.471389,0.890146,0.868561,0.751271,0.509698,0.210135,0.319824,0.185869,0.344024,0.780893,0.50703,0.592677,0.263003,0.480355,0.379623,0.0916484,0.450795,0.213982,0.373072,0.2238,0.40653,0.226241,0.35263,0.479958,0.582259,0.811284,0.826275,0.687769,0.678061,0.481384,0.664827,0.327869,0.713123,0.480305,0.648398,0.773912,0.172495,0.454758
520,0.248969,0.587776,0.81207,0.743119,0.85791,0.541347,0.602423,0.126906,0.223341,0.566089,0.556678,0.624211,0.466557,0.883349,0.872494,0.75853,0.501182,0.208946,0.329325,0.186291,0.342305,0.771562,0.503655,0.584199,0.26949,0.472793,0.389614,0.0836934,0.450872,0.214261,0.369623,0.23331,0.404666,0.220668,0.362916,0.483107,0.572773,0.815028,0.826898,0.679301,0.671392,0.486636,0.672288,0.323057,0.705282,0.474218,0.658478,0.773875,0.165727,0.447666
