timeStep,robot_0_x,robot_0_y,robot_1_x,robot_1_y,robot_2_x,robot_2_y,robot_3_x,robot_3_y,robot_4_x,robot_4_y,robot_5_x,robot_5_y,robot_6_x,robot_6_y,robot_7_x,robot_7_y,robot_8_x,robot_8_y,robot_9_x,robot_9_y,robot_10_x,robot_10_y,robot_11_x,robot_11_y,robot_12_x,robot_12_y,robot_13_x,robot_13_y,robot_14_x,robot_14_y,robot_15_x,robot_15_y,robot_16_x,robot_16_y,robot_17_x,robot_17_y,robot_18_x,robot_18_y,robot_19_x,robot_19_y,robot_20_x,robot_20_y,robot_21_x,robot_21_y,robot_22_x,robot_22_y,robot_23_x,robot_23_y,robot_24_x,robot_24_y
140,0.362644,0.83318,0.462683,0.311223,0.375117,0.441442,0.632142,0.408048,0.760293,0.660243,0.858451,0.374321,0.759752,0.331805,0.660848,0.54751,0.457797,0.743652,0.679211,0.36264,0.737312,0.0853931,0.163519,0.194204,0.308355,0.602252,0.10938,0.88496,0.331757,0.255958,0.837298,0.42593,0.116759,0.118922,0.661038,0.457954,0.839304,0.578002,0.421289,0.689507,0.375761,0.409601,0.606096,0.832185,0.560195,0.895876,0.424358,0.387919,0.488113,0.516488
150,0.358335,0.822941,0.462234,0.311485,0.375538,0.441371,0.632142,0.408048,0.760293,0.660243,0.858451,0.374321,0.759651,0.340917,0.660848,0.54751,0.45768,0.744907,0.674549,0.354746,0.741347,0.0934632,0.166399,0.202992,0.318893,0.604833,0.118281,0.877015,0.324292,0.255085,0.83594,0.433014,0.111805,0.125455,0.661038,0.457954,0.847815,0.581226,0.422335,0.695276,0.375761,0.409601,0.601599,0.838168,0.552852,0.890233,0.423911,0.388016,0.494235,0.511076
160,0.350921,0.815058,0.462234,0.311485,0.382921,0.438158,0.632142,0.408048,0.760293,0.660243,0.858451,0.374321,0.760908,0.349796,0.660848,0.54751,0.456055,0.752715,0.665451,0.353619,0.74555,0.101502,0.171008,0.211115,0.329552,0.607773,0.130689,0.87629,0.319599,0.260956,0.840646,0.43848,0.107228,0.132259,0.661038,0.457954,0.856906,0.581683,0.418318,0.703078,0.374612,0.40903,0.59652,0.843665,0.544824,0.885617,0.423911,0.388016,0.50008,0.505388
170,0.341455,0.80923,0.462234,0.311485,0.391361,0.433646,0.632142,0.408048,0.760293,0.660243,0.858451,0.374321,0.767756,0.355954,0.660848,0.54751,0.450579,0.758619,0.659003,0.360137,0.750117,0.109339,0.179264,0.214667,0.340155,0.611216,0.143167,0.877074,0.322097,0.268045,0.843107,0.439141,0.103044,0.139311,0.661038,0.457954,0.865849,0.583767,0.410676,0.707818,0.371934,0.40815,0.592194,0.84948,0.536252,0.882112,0.423911,0.388016,0.506945,0.501103
180,0.333578,0.801492,0.462234,0.311485,0.391361,0.433646,0.632142,0.408048,0.760293,0.660243,0.858451,0.374321,0.771386,0.364202,0.660848,0.54751,0.449595,0.759247,0.658973,0.369547,0.755041,0.116957,0.187386,0.210818,0.351078,0.612582,0.155518,0.879013,0.329143,0.271792,0.843107,0.439141,0.0992668,0.146589,0.661038,0.457954,0.874192,0.587311,0.401779,0.706956,0.371934,0.40815,0.591626,0.852645,0.52729,0.87978,0.423911,0.388016,0.513898,0.496809
190,0.324553,0.794959,0.461871,0.311751,0.391361,0.433646,0.632142,0.408048,0.75964,0.651229,0.858451,0.374321,0.768478,0.372748,0.660848,0.54751,0.449595,0.759247,0.664942,0.376884,0.760309,0.124341,0.191909,0.202645,0.36146,0.609318,0.167635,0.882091,0.336906,0.273779,0.843107,0.439141,0.0959074,0.154069,0.661038,0.457954,0.88171,0.592471,0.393288,0.704056,0.371934,0.40815,0.591626,0.852645,0.518097,0.878662,0.423911,0.388016,0.520637,0.492187
200,0.314744,0.78961,0.452724,0.314797,0.391361,0.433646,0.631994,0.407644,0.758049,0.641821,0.858451,0.374321,0.761568,0.378689,0.658659,0.54599,0.449595,0.759247,0.66893,0.385504,0.765911,0.131475,0.192003,0.193357,0.370972,0.603532,0.179414,0.886282,0.344154,0.276526,0.84943,0.438529,0.0929771,0.161727,0.661038,0.457954,0.88775,0.599363,0.384896,0.706782,0.370507,0.407503,0.591626,0.852645,0.508837,0.878779,0.423911,0.388016,0.527147,0.487248
210,0.304406,0.78537,0.443224,0.31683,0.391361,0.433646,0.627938,0.401692,0.755547,0.632613,0.858451,0.374321,0.752557,0.378646,0.648454,0.542661,0.449595,0.759247,0.668213,0.394801,0.771835,0.138344,0.189504,0.184307,0.379172,0.596084,0.190753,0.891548,0.350531,0.281355,0.853997,0.432946,0.0904853,0.169539,0.661038,0.457954,0.893786,0.606288,0.380213,0.714261,0.359739,0.405383,0.591626,0.852645,0.499675,0.880127,0.423911,0.388016,0.533088,0.481728
220,0.294246,0.780883,0.434143,0.313836,0.391361,0.433646,0.620904,0.400692,0.752157,0.623694,0.858451,0.374321,0.745942,0.372526,0.637584,0.54448,0.449595,0.759247,0.661968,0.401727,0.778069,0.144933,0.185006,0.176321,0.387644,0.589393,0.201553,0.897844,0.357809,0.284707,0.85422,0.430409,0.08844,0.17748,0.661038,0.457954,0.90014,0.61281,0.381427,0.723002,0.350224,0.410744,0.591626,0.852645,0.490774,0.882684,0.423911,0.388016,0.538156,0.475318
230,0.28563,0.774022,0.426192,0.30814,0.391361,0.433646,0.619145,0.401312,0.747911,0.615148,0.858451,0.374321,0.745723,0.372108,0.628914,0.550796,0.449595,0.759247,0.652912,0.40344,0.7846,0.151229,0.176322,0.174004,0.398382,0.589701,0.211723,0.905117,0.365655,0.286331,0.85422,0.430409,0.0868477,0.185524,0.661038,0.457954,0.904898,0.620154,0.386871,0.730149,0.346585,0.42104,0.591626,0.852645,0.489457,0.88317,0.423911,0.388016,0.543219,0.468966
240,0.276992,0.766935,0.421821,0.299654,0.391361,0.433646,0.615877,0.400874,0.741546,0.608535,0.858451,0.374321,0.745723,0.372108,0.625578,0.561198,0.449595,0.759247,0.647689,0.40004,0.791413,0.157217,0.168845,0.178991,0.406344,0.596914,0.221172,0.913303,0.373666,0.286142,0.85422,0.430409,0.0855581,0.193564,0.661038,0.457954,0.902608,0.628589,0.388698,0.731556,0.347913,0.427119,0.591157,0.857448,0.489457,0.88317,0.423911,0.388016,0.548311,0.46263
250,0.267886,0.760528,0.421703,0.295267,0.391361,0.433646,0.612298,0.403569,0.732497,0.609007,0.858451,0.374321,0.745723,0.372108,0.619334,0.570101,0.449595,0.759247,0.643981,0.394063,0.798398,0.162973,0.167197,0.185641,0.407771,0.607615,0.229821,0.922331,0.381428,0.28415,0.85422,0.430409,0.0807784,0.199781,0.659862,0.454693,0.894787,0.63249,0.388698,0.731556,0.347913,0.427119,0.586238,0.862523,0.489457,0.88317,0.423911,0.388016,0.551653,0.455267
260,0.258818,0.754001,0.422467,0.295055,0.391361,0.433646,0.611529,0.404394,0.727118,0.616299,0.858451,0.374321,0.745723,0.372108,0.608821,0.572631,0.449595,0.759247,0.640042,0.395003,0.80529,0.168869,0.167197,0.185641,0.406143,0.618628,0.23735,0.932216,0.383079,0.283349,0.854097,0.429218,0.0730726,0.201236,0.654225,0.450117,0.886672,0.629245,0.388698,0.731556,0.347913,0.427119,0.579545,0.865417,0.486485,0.884391,0.423911,0.388016,0.554531,0.447714
270,0.249102,0.748517,0.422467,0.295055,0.391361,0.433646,0.611529,0.404394,0.727924,0.625554,0.858451,0.374321,0.745723,0.372108,0.597705,0.572628,0.449595,0.759247,0.639645,0.404163,0.812605,0.174086,0.167197,0.185641,0.403542,0.629226,0.237413,0.944147,0.383079,0.283349,0.851009,0.422646,0.0663549,0.19719,0.647094,0.451475,0.881857,0.621492,0.391172,0.73357,0.347913,0.427119,0.575906,0.871587,0.477578,0.88496,0.423911,0.388016,0.560766,0.443011
280,0.238522,0.744933,0.422467,0.295055,0.391361,0.433646,0.611529,0.404394,0.732322,0.634022,0.863374,0.369287,0.745723,0.372108,0.586572,0.572488,0.449595,0.759247,0.640828,0.406245,0.821028,0.177451,0.167197,0.185641,0.395157,0.635941,0.228269,0.951811,0.383079,0.283349,0.844005,0.420923,0.0640381,0.189682,0.643533,0.457802,0.877694,0.613304,0.394661,0.741564,0.347913,0.427119,0.576986,0.878669,0.470152,0.880009,0.423911,0.388016,0.566647,0.442978
290,0.227622,0.742552,0.422467,0.295055,0.391361,0.433646,0.611529,0.404394,0.736283,0.642571,0.872411,0.363139,0.745723,0.372108,0.575538,0.571257,0.449595,0.759247,0.640828,0.406245,0.829598,0.180425,0.167197,0.185641,0.384727,0.639781,0.216532,0.949666,0.383079,0.283349,0.838304,0.425341,0.0641398,0.181482,0.644152,0.461786,0.874009,0.604889,0.390775,0.749372,0.347913,0.427119,0.581508,0.88452,0.466445,0.871708,0.423911,0.388016,0.566647,0.442978
300,0.216481,0.741996,0.422467,0.295055,0.391288,0.433222,0.611529,0.404394,0.738487,0.651781,0.876249,0.353131,0.745723,0.372108,0.564599,0.570007,0.448481,0.759846,0.640828,0.406245,0.838295,0.183001,0.167335,0.187028,0.37553,0.645976,0.21069,0.939246,0.383079,0.283349,0.838223,0.432554,0.0637776,0.173291,0.644152,0.461786,0.870816,0.596277,0.382233,0.751794,0.347913,0.427119,0.585082,0.890854,0.467205,0.862815,0.423911,0.388016,0.566647,0.442978
310,0.205307,0.742055,0.422467,0.295055,0.391555,0.425984,0.611529,0.404394,0.742709,0.660337,0.872695,0.343018,0.742079,0.363974,0.554127,0.566488,0.443145,0.765597,0.640828,0.406245,0.847101,0.185175,0.168612,0.196386,0.36698,0.653133,0.210079,0.926759,0.383079,0.283349,0.83915,0.434105,0.062952,0.165132,0.644152,0.461786,0.868124,0.587494,0.374148,0.755453,0.347913,0.427119,0.583137,0.897649,0.473137,0.856022,0.423911,0.388016,0.566647,0.442978
320,0.194208,0.743342,0.422469,0.295054,0.394971,0.421988,0.611529,0.404394,0.747748,0.66844,0.86344,0.33761,0.736921,0.35628,0.543918,0.56209,0.442515,0.773458,0.640828,0.406245,0.855998,0.186941,0.172677,0.204521,0.359746,0.661508,0.210632,0.914269,0.383622,0.282756,0.83915,0.434105,0.0616656,0.157034,0.644152,0.461786,0.865943,0.578571,0.36865,0.762415,0.347913,0.427119,0.576667,0.900928,0.478571,0.851699,0.425162,0.387178,0.566647,0.442978
330,0.183318,0.745841,0.422469,0.295054,0.402121,0.422041,0.611529,0.404394,0.753554,0.676012,0.852507,0.336083,0.730038,0.349873,0.534011,0.557008,0.447995,0.778981,0.640828,0.406245,0.864815,0.188655,0.179534,0.211017,0.353894,0.670952,0.212343,0.901885,0.383622,0.282756,0.83915,0.434105,0.0599226,0.149022,0.644152,0.461786,0.86428,0.569537,0.368493,0.762837,0.347913,0.427119,0.569694,0.89974,0.478571,0.851699,0.425162,0.387178,0.566647,0.442978
340,0.172769,0.749522,0.423395,0.292642,0.404283,0.4233,0.611529,0.404394,0.760429,0.682388,0.844666,0.328944,0.722883,0.343771,0.524629,0.551065,0.453192,0.77952,0.640828,0.406245,0.871137,0.194614,0.18664,0.217209,0.350308,0.681507,0.215197,0.889713,0.383007,0.282685,0.83915,0.434105,0.0577286,0.141121,0.644152,0.461786,0.86314,0.560423,0.368493,0.762837,0.350396,0.436068,0.566203,0.893594,0.478571,0.851699,0.425162,0.387178,0.566647,0.442978
350,0.164694,0.756534,0.424801,0.282166,0.404283,0.4233,0.611529,0.404394,0.76949,0.682302,0.845032,0.318346,0.71547,0.337986,0.516517,0.543488,0.453192,0.77952,0.640828,0.406245,0.871792,0.203277,0.193803,0.223364,0.344967,0.690888,0.219168,0.877858,0.381474,0.279805,0.83915,0.434105,0.0550905,0.133357,0.644152,0.461786,0.862526,0.551257,0.368493,0.762837,0.345492,0.445717,0.56876,0.887006,0.478571,0.851699,0.425162,0.387178,0.566647,0.442978
360,0.16501,0.767162,0.421423,0.276866,0.404283,0.4233,0.611529,0.404394,0.776255,0.675929,0.846556,0.31595,0.708021,0.332318,0.510457,0.53422,0.453192,0.77952,0.640828,0.406245,0.866425,0.210129,0.201343,0.229052,0.334898,0.694634,0.224224,0.866424,0.381078,0.27088,0.840404,0.435613,0.052017,0.125755,0.644152,0.461786,0.862443,0.542072,0.368493,0.762837,0.334999,0.448371,0.575483,0.884824,0.484766,0.847107,0.425162,0.387178,0.566647,0.442978
370,0.17348,0.773792,0.420302,0.268246,0.404283,0.4233,0.611529,0.404394,0.776531,0.666872,0.847562,0.314771,0.700133,0.327199,0.505352,0.524325,0.453192,0.77952,0.640828,0.406245,0.858857,0.215129,0.209347,0.233861,0.324812,0.690938,0.23032,0.855509,0.383157,0.262805,0.845701,0.44112,0.0485178,0.118339,0.644152,0.461786,0.863016,0.532929,0.368493,0.762837,0.326097,0.442214,0.582419,0.887474,0.493226,0.84626,0.425162,0.387178,0.566647,0.442978
380,0.184074,0.777342,0.424161,0.259515,0.404283,0.4233,0.611529,0.404394,0.769706,0.660911,0.854907,0.306528,0.693102,0.321074,0.501019,0.514068,0.453192,0.77952,0.640828,0.406245,0.851845,0.220839,0.218256,0.232672,0.320376,0.684762,0.237403,0.845207,0.381914,0.255177,0.850563,0.446932,0.0446042,0.111134,0.644152,0.461786,0.863653,0.523813,0.368368,0.763269,0.32289,0.431463,0.589009,0.891022,0.493226,0.84626,0.425162,0.387178,0.566647,0.442978
390,0.184731,0.777526,0.432395,0.254686,0.404283,0.4233,0.611529,0.404394,0.760754,0.662411,0.855403,0.306102,0.68606,0.314843,0.497488,0.503526,0.453192,0.77952,0.640828,0.406245,0.847512,0.224843,0.22325,0.225199,0.320195,0.674021,0.245413,0.835608,0.375255,0.251247,0.855828,0.452469,0.0414951,0.103779,0.644152,0.461786,0.864435,0.514661,0.369146,0.772059,0.317036,0.422234,0.595206,0.895219,0.493226,0.84626,0.425162,0.387178,0.566647,0.442978
400,0.184731,0.777526,0.442039,0.253808,0.404283,0.4233,0.611529,0.404394,0.753057,0.668049,0.855403,0.306102,0.678752,0.308925,0.490899,0.494994,0.453192,0.77952,0.640828,0.406245,0.847512,0.224843,0.220942,0.216513,0.32558,0.664397,0.25428,0.826794,0.367822,0.248808,0.861694,0.457365,0.0436367,0.0962349,0.644152,0.461786,0.864959,0.510551,0.375387,0.778297,0.306568,0.419122,0.600947,0.900021,0.49909,0.846964,0.425162,0.387178,0.566647,0.442978
410,0.184731,0.777526,0.45101,0.25753,0.404283,0.4233,0.611529,0.404394,0.745947,0.674413,0.855403,0.306102,0.671195,0.30333,0.489484,0.493896,0.453192,0.77952,0.640828,0.406245,0.847512,0.224843,0.213034,0.21178,0.325981,0.663849,0.264249,0.819313,0.362693,0.243004,0.868439,0.460625,0.050258,0.0920331,0.6462,0.467872,0.865436,0.507397,0.384177,0.779071,0.296313,0.423307,0.606171,0.90538,0.506434,0.842174,0.425162,0.387178,0.566647,0.442978
420,0.184731,0.777526,0.457158,0.264832,0.404283,0.4233,0.611529,0.404394,0.739553,0.681465,0.855403,0.306102,0.663178,0.298712,0.489484,0.493896,0.453192,0.77952,0.640828,0.406245,0.847512,0.224843,0.20425,0.208389,0.325981,0.663849,0.275764,0.814619,0.360523,0.235426,0.875092,0.463302,0.0579958,0.0933077,0.644183,0.474931,0.863555,0.499478,0.389317,0.776369,0.285389,0.424621,0.610826,0.911241,0.507268,0.833842,0.425162,0.387178,0.566647,0.442978
430,0.184731,0.777526,0.457879,0.274351,0.404283,0.4233,0.611529,0.404394,0.734886,0.689751,0.855403,0.306102,0.653854,0.298004,0.489484,0.493896,0.453192,0.77952,0.640828,0.406245,0.847512,0.224843,0.195174,0.205779,0.325981,0.663849,0.287821,0.811311,0.360418,0.234299,0.882409,0.464187,0.0634715,0.0991902,0.63809,0.479025,0.861886,0.490846,0.389317,0.776369,0.276097,0.419069,0.614864,0.917543,0.507268,0.833842,0.425162,0.387178,0.566647,0.442978
440,0.184731,0.777526,0.456735,0.27758,0.404283,0.4233,0.611529,0.404394,0.731258,0.698576,0.855403,0.306102,0.644459,0.298408,0.489484,0.493896,0.453192,0.77952,0.640828,0.406245,0.847512,0.224843,0.185965,0.203753,0.329846,0.656726,0.300133,0.809138,0.360418,0.234299,0.888054,0.459306,0.0686307,0.105564,0.630646,0.478518,0.866797,0.483942,0.389317,0.776369,0.274165,0.408419,0.618243,0.924221,0.507268,0.833842,0.425162,0.387178,0.566647,0.442978
450,0.185166,0.777642,0.456735,0.27758,0.404283,0.4233,0.611529,0.404394,0.727504,0.707285,0.863624,0.302126,0.635091,0.29922,0.489484,0.493896,0.453192,0.77952,0.640828,0.406245,0.847512,0.224843,0.177224,0.206064,0.332199,0.645827,0.312143,0.808128,0.360418,0.234299,0.888566,0.458337,0.0741426,0.111634,0.624482,0.474529,0.875505,0.483194,0.389317,0.776369,0.280829,0.399736,0.620929,0.931207,0.507268,0.833842,0.425162,0.387178,0.566647,0.442978
460,0.195791,0.780834,0.455273,0.280667,0.404283,0.4233,0.611529,0.404394,0.724508,0.716324,0.874581,0.301,0.625897,0.300834,0.489484,0.493896,0.456083,0.779434,0.640828,0.406245,0.847512,0.224843,0.168988,0.210591,0.333696,0.634778,0.312188,0.808126,0.360418,0.234299,0.888566,0.458337,0.0799895,0.117383,0.623504,0.472998,0.878299,0.484633,0.389317,0.776369,0.290071,0.393167,0.622893,0.938429,0.507268,0.833842,0.425162,0.387178,0.566647,0.442978
470,0.20637,0.78443,0.452039,0.289996,0.404283,0.4233,0.611529,0.404394,0.722114,0.725561,0.880929,0.297685,0.617266,0.304559,0.489484,0.493896,0.463577,0.781894,0.640828,0.406245,0.843101,0.228642,0.16081,0.215316,0.334328,0.623647,0.312188,0.808126,0.360418,0.234299,0.888566,0.458337,0.0861526,0.122792,0.622332,0.467496,0.878299,0.484633,0.389317,0.776369,0.299982,0.388017,0.62396,0.945769,0.507268,0.833842,0.420493,0.388806,0.566647,0.442978
480,0.21728,0.786842,0.450486,0.299716,0.405178,0.42672,0.611529,0.404394,0.720634,0.734987,0.880929,0.297685,0.608809,0.308671,0.489484,0.493896,0.467839,0.788529,0.640828,0.406245,0.835547,0.233454,0.152949,0.22055,0.334092,0.612499,0.312188,0.808126,0.360205,0.229904,0.888566,0.458337,0.0926122,0.127843,0.620738,0.460311,0.878299,0.484633,0.389317,0.776369,0.31127,0.386976,0.620506,0.951935,0.507268,0.833842,0.413073,0.391173,0.566647,0.442978
490,0.228389,0.78804,0.451149,0.309568,0.404992,0.427638,0.611529,0.404394,0.720082,0.744513,0.882938,0.295937,0.602311,0.314914,0.489484,0.493896,0.466958,0.796367,0.640828,0.406245,0.832401,0.241495,0.145436,0.226274,0.332988,0.601404,0.315939,0.808028,0.359683,0.222157,0.889584,0.456282,0.0993475,0.13252,0.618957,0.458471,0.881565,0.487093,0.389317,0.776369,0.322607,0.386717,0.613544,0.953154,0.507268,0.833842,0.412121,0.392101,0.566647,0.442978
500,0.233539,0.788184,0.452431,0.315907,0.404992,0.427638,0.611529,0.404394,0.721629,0.753836,0.89299,0.292533,0.60243,0.323873,0.489484,0.493896,0.461603,0.802353,0.640828,0.406245,0.836222,0.249238,0.138229,0.232349,0.328505,0.591566,0.315939,0.808028,0.353528,0.217426,0.889584,0.456282,0.106337,0.136808,0.618957,0.458471,0.888384,0.492836,0.389317,0.776369,0.333935,0.387222,0.6082,0.948529,0.502606,0.826745,0.412121,0.392101,0.566647,0.442978
510,0.233539,0.788184,0.454272,0.319839,0.404992,0.427638,0.611529,0.404394,0.723158,0.763222,0.903304,0.296195,0.609115,0.329838,0.489484,0.493896,0.45414,0.8049,0.640828,0.406245,0.844519,0.251632,0.130658,0.237964,0.3211,0.583229,0.315939,0.808028,0.345874,0.215326,0.890446,0.453003,0.113558,0.140693,0.618957,0.458471,0.889093,0.501547,0.389317,0.776369,0.345203,0.388489,0.608415,0.941449,0.493831,0.824755,0.412121,0.392101,0.566647,0.442978
520,0.233539,0.788184,0.458172,0.328736,0.404992,0.427638,0.611529,0.404394,0.726719,0.772047,0.912385,0.301696,0.61803,0.328941,0.489484,0.493896,0.446742,0.802167,0.640828,0.406245,0.846677,0.251132,0.123341,0.243936,0.313143,0.575468,0.315939,0.808028,0.338062,0.216625,0.887644,0.446357,0.120987,0.144162,0.618957,0.458471,0.888586,0.502799,0.389317,0.776369,0.356361,0.390513,0.612003,0.934881,0.486351,0.829331,0.412121,0.392101,0.566647,0.442978
