timeStep,robot_0_x,robot_0_y,robot_1_x,robot_1_y,robot_2_x,robot_2_y,robot_3_x,robot_3_y,robot_4_x,robot_4_y,robot_5_x,robot_5_y,robot_6_x,robot_6_y,robot_7_x,robot_7_y,robot_8_x,robot_8_y,robot_9_x,robot_9_y,robot_10_x,robot_10_y,robot_11_x,robot_11_y,robot_12_x,robot_12_y,robot_13_x,robot_13_y,robot_14_x,robot_14_y,robot_15_x,robot_15_y,robot_16_x,robot_16_y,robot_17_x,robot_17_y,robot_18_x,robot_18_y,robot_19_x,robot_19_y,robot_20_x,robot_20_y,robot_21_x,robot_21_y,robot_22_x,robot_22_y,robot_23_x,robot_23_y,robot_24_x,robot_24_y
140,0.265101,0.236435,0.406336,0.482079,0.868558,0.228917,0.619637,0.712218,0.364251,0.439979,0.340978,0.126217,0.746722,0.730789,0.115861,0.482468,0.791068,0.411328,0.735766,0.649835,0.17553,0.445792,0.371977,0.608646,0.386776,0.661184,0.337593,0.501607,0.888477,0.573809,0.381655,0.144721,0.607197,0.626736,0.617686,0.278539,0.66943,0.646865,0.535712,0.075619,0.394577,0.558195,0.5094,0.494423,0.676383,0.308739,0.762874,0.213376,0.816005,0.38452
150,0.274645,0.234963,0.406336,0.482079,0.868558,0.228917,0.621575,0.711032,0.364251,0.439979,0.333618,0.129263,0.751951,0.722024,0.116864,0.471851,0.791068,0.411328,0.735766,0.649835,0.17553,0.445792,0.371977,0.608646,0.378754,0.654589,0.337593,0.501607,0.883559,0.564313,0.373715,0.140317,0.607599,0.626938,0.617505,0.278948,0.66943,0.646865,0.542217,0.0675115,0.394577,0.558195,0.502065,0.497396,0.682685,0.301933,0.762908,0.211983,0.816005,0.38452
160,0.284315,0.234157,0.406336,0.482079,0.868558,0.228917,0.630374,0.711348,0.364251,0.439979,0.326193,0.132145,0.753458,0.712173,0.12411,0.463886,0.791068,0.411328,0.735766,0.649835,0.17553,0.445792,0.373305,0.607063,0.373543,0.646844,0.337593,0.501607,0.8773,0.555642,0.373715,0.140317,0.616015,0.634498,0.612365,0.285592,0.66943,0.646865,0.551644,0.062462,0.394577,0.558195,0.493991,0.496303,0.683223,0.292567,0.76317,0.202553,0.81202,0.379555
170,0.293996,0.23351,0.406336,0.482079,0.868558,0.228917,0.635338,0.718621,0.370126,0.437848,0.318706,0.134863,0.747378,0.704276,0.133552,0.459889,0.788437,0.406896,0.735766,0.649835,0.17553,0.445792,0.375707,0.60418,0.371569,0.642481,0.337593,0.501607,0.869394,0.548555,0.373715,0.140317,0.61674,0.644387,0.604234,0.287913,0.66943,0.646865,0.560266,0.0560794,0.394577,0.558195,0.48598,0.494681,0.677083,0.285311,0.763491,0.193125,0.810584,0.370045
180,0.303613,0.232832,0.406336,0.482079,0.870111,0.231018,0.632425,0.726931,0.376155,0.430373,0.31116,0.137413,0.737469,0.703213,0.133561,0.459888,0.787364,0.397775,0.735766,0.649835,0.17553,0.445792,0.375496,0.60137,0.376169,0.640876,0.337593,0.501607,0.859075,0.546615,0.373715,0.140317,0.61674,0.644387,0.597031,0.283804,0.66943,0.646865,0.567656,0.0483028,0.394577,0.558195,0.478069,0.492626,0.667861,0.284461,0.763872,0.183698,0.815713,0.361909
190,0.312017,0.228262,0.406336,0.482079,0.8781,0.238035,0.627189,0.729563,0.381613,0.42255,0.30356,0.139796,0.731825,0.706731,0.133561,0.459888,0.791899,0.38979,0.736339,0.647918,0.17553,0.445792,0.375495,0.601355,0.371718,0.633833,0.337593,0.501607,0.848392,0.547108,0.373715,0.140317,0.61674,0.644387,0.595339,0.27567,0.66943,0.646865,0.573591,0.0393662,0.394577,0.558195,0.470281,0.490143,0.661453,0.291168,0.764313,0.174275,0.824914,0.359105
200,0.318177,0.224322,0.406336,0.482079,0.887056,0.244124,0.627189,0.729563,0.390733,0.420132,0.295909,0.142011,0.731825,0.706731,0.133561,0.459888,0.800281,0.386039,0.736436,0.647586,0.17553,0.445792,0.375495,0.601355,0.361827,0.632184,0.337593,0.501607,0.837898,0.549165,0.367984,0.13376,0.613237,0.65448,0.598752,0.267886,0.66943,0.646865,0.577937,0.0301779,0.394577,0.558195,0.46609,0.488611,0.656996,0.299556,0.765735,0.165011,0.829256,0.360061
210,0.318177,0.224322,0.406336,0.482079,0.896137,0.249992,0.627189,0.729563,0.399142,0.424411,0.290179,0.14355,0.731825,0.706731,0.133561,0.459888,0.809271,0.387986,0.736436,0.647586,0.17553,0.445792,0.375495,0.601355,0.354365,0.638882,0.337593,0.501607,0.827819,0.55274,0.368749,0.122254,0.602969,0.658952,0.602843,0.260399,0.66943,0.646865,0.581407,0.0305406,0.394577,0.558195,0.46609,0.488611,0.648484,0.303547,0.768024,0.155902,0.829256,0.360061
220,0.323198,0.220718,0.406336,0.482079,0.905922,0.254373,0.627189,0.729563,0.402557,0.433207,0.290179,0.14355,0.731825,0.706731,0.138365,0.459479,0.811396,0.389116,0.736436,0.647586,0.17553,0.445792,0.375495,0.601355,0.353605,0.641433,0.345555,0.503776,0.818238,0.55732,0.376379,0.113201,0.596758,0.657171,0.601646,0.252075,0.66943,0.646865,0.583062,0.0306293,0.394577,0.558195,0.46609,0.488611,0.644162,0.303355,0.769779,0.146689,0.829256,0.360061
230,0.3266,0.212076,0.406336,0.482079,0.911544,0.263179,0.627189,0.729563,0.402575,0.433721,0.290179,0.14355,0.731825,0.706731,0.148529,0.462706,0.811396,0.389116,0.736436,0.647586,0.17553,0.445792,0.375495,0.601355,0.353605,0.641433,0.352951,0.499548,0.807707,0.557901,0.387961,0.110435,0.596758,0.657171,0.60075,0.243765,0.66943,0.646865,0.582831,0.0304414,0.394577,0.558195,0.46609,0.488611,0.644162,0.303355,0.771498,0.137524,0.829256,0.360061
240,0.323037,0.2035,0.406336,0.482079,0.910065,0.273522,0.627189,0.729563,0.402575,0.433721,0.283787,0.145695,0.731825,0.706731,0.154552,0.471507,0.811396,0.389116,0.736436,0.647586,0.17553,0.445792,0.375495,0.601355,0.353137,0.647068,0.354681,0.491206,0.797044,0.558713,0.397596,0.103712,0.589844,0.654777,0.60492,0.236474,0.66943,0.646865,0.580715,0.0299824,0.394577,0.558195,0.46609,0.488611,0.644162,0.303355,0.774411,0.128552,0.83656,0.364008
250,0.314512,0.199814,0.406336,0.482079,0.902201,0.2804,0.627189,0.729563,0.402575,0.433721,0.276218,0.145429,0.731825,0.706731,0.154716,0.479674,0.811396,0.389116,0.736436,0.647586,0.17553,0.445792,0.375495,0.601355,0.358284,0.655674,0.354602,0.490783,0.786501,0.55988,0.403296,0.0933166,0.578765,0.657289,0.613057,0.234397,0.66943,0.646865,0.576774,0.0292662,0.394577,0.558195,0.46609,0.488611,0.644162,0.303355,0.777381,0.119598,0.845099,0.368491
260,0.305555,0.202779,0.406336,0.482079,0.891651,0.280692,0.622421,0.73104,0.402575,0.433721,0.271179,0.139777,0.731825,0.706731,0.154115,0.482253,0.811396,0.389116,0.736436,0.647586,0.178264,0.445811,0.378663,0.600912,0.362649,0.657449,0.354602,0.490783,0.775991,0.561427,0.414038,0.0892962,0.571719,0.666199,0.621582,0.233541,0.66943,0.646865,0.570962,0.029521,0.394577,0.558195,0.46609,0.488611,0.644162,0.303355,0.780952,0.11097,0.854054,0.365242
270,0.297296,0.207452,0.406336,0.482079,0.880889,0.279304,0.614475,0.735506,0.402575,0.433721,0.271779,0.132228,0.731825,0.706731,0.149069,0.491656,0.811396,0.389116,0.736436,0.647586,0.188878,0.449096,0.386028,0.596094,0.362649,0.657449,0.354602,0.490783,0.765454,0.560226,0.423449,0.0958518,0.57096,0.669146,0.629902,0.235565,0.66943,0.646865,0.567156,0.0306012,0.394577,0.558195,0.46609,0.488611,0.644162,0.303355,0.786032,0.10302,0.861271,0.358468
280,0.293956,0.207709,0.406336,0.482079,0.870054,0.278729,0.605501,0.734536,0.402575,0.433721,0.276758,0.126128,0.731825,0.706731,0.139572,0.496915,0.811396,0.389116,0.736436,0.647586,0.195629,0.458186,0.389926,0.591499,0.362649,0.657449,0.354602,0.490783,0.757393,0.560912,0.423402,0.107321,0.57096,0.669146,0.637809,0.232851,0.66943,0.646865,0.570023,0.0283648,0.394308,0.5555,0.46609,0.488611,0.639332,0.301399,0.791627,0.0956029,0.870489,0.355722
290,0.293956,0.207709,0.406336,0.482079,0.859206,0.27897,0.600521,0.727274,0.402575,0.433721,0.283522,0.122354,0.731825,0.706731,0.128778,0.498205,0.811396,0.389116,0.736436,0.647586,0.203596,0.466277,0.38649,0.584369,0.362649,0.657449,0.354602,0.490783,0.757393,0.560912,0.413945,0.114049,0.57096,0.669146,0.643017,0.225983,0.66943,0.646865,0.578561,0.0241127,0.394304,0.555286,0.46609,0.488611,0.632083,0.295113,0.800338,0.0932937,0.872957,0.356088
300,0.293956,0.207709,0.406336,0.482079,0.848407,0.280026,0.603416,0.718958,0.402575,0.433721,0.290905,0.124039,0.731825,0.706731,0.120806,0.505028,0.811396,0.389116,0.736436,0.647586,0.208495,0.468048,0.385457,0.583489,0.362649,0.657449,0.354602,0.490783,0.757393,0.560912,0.402105,0.116518,0.570716,0.670729,0.649719,0.221088,0.66943,0.646865,0.588965,0.0244763,0.394304,0.555286,0.46609,0.488611,0.626573,0.290585,0.808101,0.0978693,0.872957,0.356088
310,0.293956,0.207709,0.406336,0.482079,0.837718,0.281891,0.606874,0.716771,0.402575,0.433721,0.296432,0.129653,0.731825,0.706731,0.119959,0.507711,0.811396,0.389116,0.736436,0.647586,0.208495,0.468048,0.385457,0.583489,0.362649,0.657449,0.354602,0.490783,0.757393,0.560912,0.390013,0.116813,0.569819,0.682384,0.656741,0.222127,0.66943,0.646865,0.599411,0.0269207,0.394304,0.555286,0.46609,0.488611,0.626573,0.290585,0.8103,0.106608,0.872957,0.356088
320,0.293956,0.207709,0.406336,0.482079,0.827199,0.284555,0.606874,0.716771,0.402575,0.433721,0.303489,0.13246,0.731825,0.706731,0.119959,0.507711,0.811396,0.389116,0.736436,0.647586,0.208941,0.468108,0.385457,0.583489,0.362649,0.657449,0.354602,0.490783,0.757393,0.560912,0.378066,0.114925,0.568388,0.68869,0.656741,0.222127,0.668033,0.649762,0.610121,0.0275241,0.394304,0.555286,0.46609,0.488611,0.626573,0.290585,0.805719,0.11449,0.872957,0.356088
330,0.293956,0.207709,0.406336,0.482079,0.81691,0.288002,0.606874,0.716771,0.402575,0.433721,0.310529,0.12961,0.731825,0.706731,0.119959,0.507711,0.811396,0.389116,0.736436,0.647586,0.219628,0.471443,0.385457,0.583489,0.364131,0.657681,0.354602,0.490783,0.757393,0.560912,0.366654,0.110915,0.568388,0.68869,0.656741,0.222127,0.661229,0.655421,0.620775,0.0262675,0.394304,0.555286,0.46609,0.488611,0.626573,0.290585,0.799195,0.121305,0.872957,0.356088
340,0.293956,0.207709,0.406336,0.482079,0.80691,0.292213,0.606874,0.716771,0.402575,0.433721,0.313867,0.125325,0.731825,0.706731,0.119959,0.507711,0.811396,0.389116,0.736436,0.647586,0.225758,0.480702,0.385457,0.583489,0.373696,0.661299,0.354602,0.490783,0.757393,0.560912,0.356152,0.104915,0.568388,0.68869,0.656741,0.222127,0.653517,0.655311,0.63094,0.0249427,0.394304,0.555286,0.46609,0.488611,0.626573,0.290585,0.792628,0.128078,0.872957,0.356088
350,0.293956,0.207709,0.406336,0.482079,0.797254,0.297163,0.606874,0.716771,0.402575,0.433721,0.319659,0.12283,0.731825,0.706731,0.11942,0.511408,0.817516,0.392518,0.736436,0.647586,0.224357,0.491716,0.385457,0.583489,0.378976,0.669998,0.354602,0.490783,0.757393,0.560912,0.347916,0.0968485,0.568388,0.68869,0.656741,0.222127,0.653517,0.655311,0.640152,0.0263623,0.394304,0.555286,0.46609,0.488611,0.623388,0.289509,0.786019,0.134809,0.872957,0.356088
360,0.293956,0.207709,0.406336,0.482079,0.787999,0.302826,0.606874,0.716771,0.402575,0.433721,0.326439,0.125519,0.731825,0.706731,0.116399,0.521848,0.82241,0.400289,0.736436,0.647586,0.216106,0.499146,0.385457,0.583489,0.37767,0.68009,0.354602,0.490783,0.74754,0.561489,0.340222,0.0875155,0.568388,0.68869,0.656741,0.222127,0.653517,0.655311,0.648321,0.0276347,0.394304,0.555286,0.46609,0.488611,0.617411,0.285597,0.779367,0.141499,0.872957,0.356088
370,0.293956,0.207709,0.406336,0.482079,0.78148,0.310934,0.611713,0.715193,0.402575,0.433721,0.326439,0.125519,0.731825,0.706731,0.119487,0.532248,0.821753,0.409448,0.736436,0.647586,0.205985,0.504344,0.385457,0.583489,0.376887,0.681517,0.354602,0.490783,0.737984,0.557081,0.334336,0.0769492,0.568388,0.68869,0.656741,0.222127,0.653517,0.655311,0.655205,0.0287214,0.394304,0.555286,0.46609,0.488611,0.617411,0.285597,0.772673,0.148146,0.872957,0.356088
380,0.293956,0.207709,0.406336,0.482079,0.783264,0.321123,0.620574,0.71535,0.402575,0.433721,0.326439,0.125519,0.731825,0.706731,0.126595,0.540413,0.816193,0.416218,0.736436,0.647586,0.19623,0.510385,0.385457,0.583489,0.376887,0.681517,0.354602,0.490783,0.731326,0.548989,0.33045,0.0654952,0.568178,0.689088,0.656741,0.222127,0.653517,0.655311,0.660599,0.0295899,0.394304,0.555286,0.46609,0.488611,0.617411,0.285597,0.765937,0.15475,0.872957,0.356088
390,0.293956,0.207709,0.406336,0.482079,0.792154,0.326413,0.622486,0.716605,0.402575,0.433721,0.326439,0.125519,0.731825,0.706731,0.133826,0.54832,0.816193,0.416218,0.736436,0.647586,0.186633,0.516759,0.385457,0.583489,0.376887,0.681517,0.354602,0.490783,0.728369,0.538935,0.328691,0.0535284,0.559032,0.695516,0.661872,0.225982,0.653517,0.655311,0.664954,0.030214,0.394304,0.555286,0.46609,0.488611,0.61297,0.279973,0.759159,0.161312,0.875332,0.356697
400,0.293956,0.207709,0.406336,0.482079,0.802616,0.32821,0.622486,0.716605,0.402575,0.433721,0.326439,0.125519,0.731825,0.706731,0.136246,0.558907,0.816193,0.416218,0.736436,0.647586,0.177535,0.523827,0.385457,0.583489,0.376887,0.681517,0.354602,0.490783,0.722018,0.531006,0.332139,0.0425155,0.547657,0.694173,0.664936,0.233948,0.653517,0.655311,0.668418,0.0305748,0.394304,0.555286,0.461355,0.486338,0.611717,0.270655,0.75234,0.167831,0.885139,0.356659
410,0.293956,0.207709,0.406336,0.482079,0.810806,0.335055,0.622486,0.716605,0.402575,0.433721,0.330001,0.128035,0.731825,0.706731,0.132692,0.568962,0.816193,0.416218,0.73921,0.640773,0.168986,0.53155,0.385457,0.583489,0.376887,0.681517,0.354602,0.490783,0.713139,0.525334,0.343058,0.0390044,0.541009,0.68516,0.668904,0.238864,0.653517,0.655311,0.670486,0.0295124,0.394304,0.555286,0.459928,0.485,0.613221,0.261259,0.74548,0.174307,0.892943,0.359394
420,0.293956,0.207709,0.406336,0.482079,0.821028,0.33664,0.622486,0.716605,0.402575,0.433721,0.332961,0.135005,0.731825,0.706731,0.124792,0.576357,0.812079,0.419303,0.740335,0.633442,0.168466,0.532052,0.385457,0.583489,0.376887,0.681517,0.354602,0.490783,0.706597,0.517106,0.352151,0.0459952,0.54385,0.674326,0.668904,0.238864,0.653517,0.655311,0.677348,0.0254941,0.394304,0.555286,0.459928,0.485,0.607659,0.253855,0.738579,0.180739,0.892943,0.359394
430,0.293956,0.207709,0.406336,0.482079,0.828894,0.329923,0.622486,0.716605,0.402575,0.433721,0.329971,0.141963,0.731825,0.706731,0.116827,0.578166,0.809651,0.42797,0.735557,0.627778,0.167343,0.533166,0.385457,0.583489,0.376887,0.681517,0.354602,0.490783,0.704485,0.506981,0.351564,0.0574497,0.554067,0.669737,0.671401,0.240614,0.653517,0.655311,0.687572,0.0236209,0.394304,0.555286,0.459928,0.485,0.603512,0.252662,0.730501,0.184882,0.892943,0.359394
440,0.293956,0.207709,0.406336,0.482079,0.82893,0.319579,0.622486,0.716605,0.402575,0.433721,0.323244,0.145802,0.731825,0.706731,0.116827,0.578166,0.813892,0.436139,0.728147,0.627665,0.15798,0.539507,0.385457,0.583489,0.372994,0.690493,0.354602,0.490783,0.70882,0.497589,0.342476,0.0652076,0.564979,0.673216,0.676306,0.247562,0.653517,0.655311,0.697018,0.0279582,0.394304,0.555286,0.459928,0.485,0.603512,0.252662,0.721831,0.187727,0.892943,0.359394
450,0.293956,0.207709,0.406336,0.482079,0.826116,0.31561,0.626251,0.719974,0.402575,0.433721,0.315845,0.14419,0.731825,0.706731,0.116827,0.578166,0.815763,0.437654,0.727164,0.628148,0.154429,0.541708,0.385457,0.583489,0.372899,0.695204,0.354602,0.490783,0.717913,0.492553,0.331707,0.0707147,0.572665,0.681888,0.675403,0.255806,0.653517,0.655311,0.703,0.036699,0.394304,0.555286,0.459928,0.485,0.603512,0.252662,0.716165,0.194984,0.897158,0.362762
460,0.287757,0.206927,0.406336,0.482079,0.826116,0.31561,0.634805,0.722718,0.402575,0.433721,0.311896,0.137728,0.731825,0.706731,0.116827,0.578166,0.815763,0.437654,0.727164,0.628148,0.154429,0.541708,0.385457,0.583489,0.372899,0.695204,0.354602,0.490783,0.728265,0.491647,0.320122,0.0741915,0.58344,0.685485,0.66863,0.260591,0.653517,0.655311,0.70947,0.0452564,0.394304,0.555286,0.459928,0.485,0.603512,0.252662,0.71654,0.203995,0.901476,0.371515
470,0.279721,0.202296,0.406336,0.482079,0.826116,0.31561,0.643319,0.719855,0.402575,0.433721,0.311863,0.135058,0.731825,0.706731,0.116827,0.578166,0.815763,0.437654,0.72348,0.630348,0.154429,0.541708,0.385457,0.583489,0.373758,0.702967,0.35172,0.485931,0.738743,0.49378,0.308101,0.0755241,0.587599,0.684933,0.660906,0.25897,0.653517,0.655311,0.717321,0.052567,0.394304,0.555286,0.459928,0.485,0.603512,0.252662,0.720484,0.212353,0.90238,0.381101
480,0.277449,0.193312,0.406336,0.482079,0.826116,0.31561,0.648477,0.7125,0.402575,0.433721,0.311863,0.135058,0.731825,0.706731,0.116827,0.578166,0.815763,0.437654,0.716013,0.630762,0.154429,0.541708,0.385457,0.583489,0.37588,0.713241,0.343676,0.483126,0.749421,0.49437,0.296036,0.0746689,0.587599,0.684933,0.660906,0.25897,0.653517,0.655311,0.726318,0.0584109,0.394304,0.555286,0.459928,0.485,0.603512,0.252662,0.723787,0.220859,0.896828,0.388955
490,0.282327,0.185432,0.406336,0.482079,0.825783,0.315306,0.649452,0.703399,0.402575,0.433721,0.311863,0.135058,0.731825,0.706731,0.116827,0.578166,0.81765,0.43906,0.710108,0.626172,0.151543,0.543612,0.385457,0.583489,0.380485,0.722732,0.336246,0.487296,0.759566,0.491793,0.284322,0.071654,0.587599,0.684933,0.660906,0.25897,0.653517,0.655311,0.736188,0.0626122,0.394304,0.555286,0.459928,0.485,0.599246,0.253167,0.726949,0.223689,0.887493,0.39127
500,0.286208,0.183604,0.406336,0.482079,0.819067,0.307043,0.655287,0.696804,0.402575,0.433721,0.311863,0.135058,0.731825,0.706731,0.116827,0.578166,0.826468,0.440906,0.70957,0.625218,0.151543,0.543612,0.385457,0.583489,0.387583,0.730383,0.334235,0.492557,0.767823,0.485268,0.273343,0.066578,0.590286,0.684228,0.659141,0.257668,0.653517,0.655311,0.746637,0.0650446,0.394304,0.555286,0.459928,0.485,0.589799,0.253335,0.726949,0.223689,0.878915,0.386919
510,0.286208,0.183604,0.406336,0.482079,0.812926,0.298301,0.664057,0.697592,0.402575,0.433721,0.311863,0.135058,0.731825,0.706731,0.116827,0.578166,0.833179,0.434908,0.70957,0.625218,0.151543,0.543612,0.385457,0.583489,0.396119,0.736516,0.334148,0.4939,0.774248,0.482569,0.263459,0.0596071,0.597504,0.681453,0.651239,0.254918,0.653517,0.655311,0.757348,0.0656349,0.394304,0.555286,0.459928,0.485,0.58209,0.247784,0.726949,0.223689,0.873311,0.378685
520,0.286208,0.183604,0.406336,0.482079,0.812344,0.28787,0.668624,0.705121,0.402575,0.433721,0.311863,0.135058,0.731825,0.706731,0.116827,0.578166,0.832318,0.425949,0.70957,0.625218,0.151543,0.543612,0.385457,0.583489,0.405512,0.741229,0.331603,0.502152,0.774248,0.482569,0.254992,0.0509693,0.597504,0.681453,0.64382,0.257768,0.653517,0.655311,0.768001,0.0643652,0.394304,0.555286,0.459928,0.485,0.573561,0.244156,0.726949,0.223689,0.867317,0.370675
