cluster_number,cluster_metric
3,0.44
3,0.44
3,0.44
3,0.44
3,0.44
3,0.44
3,0.44
4,0.38
4,0.38
4,0.36
4,0.36
4,0.36
4,0.36
3,0.42
3,0.42
3,0.42
3,0.42
3,0.42
3,0.42
3,0.42
3,0.44
3,0.44
4,0.44
4,0.44
4,0.44
4,0.44
4,0.44
4,0.44
4,0.44
4,0.44
4,0.44
4,0.44
4,0.44
4,0.44
4,0.44
4,0.44
4,0.44
4,0.44
4,0.44
4,0.44
4,0.44
4,0.44
4,0.44
4,0.46
4,0.46
4,0.46
4,0.46
4,0.46
4,0.46
4,0.46
5,0.42
5,0.42
5,0.42
5,0.42
5,0.42
5,0.42
5,0.42
5,0.42
5,0.42
5,0.42
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
5,0.4
5,0.4
6,0.4
6,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.42
5,0.42
5,0.4
5,0.4
5,0.44
5,0.44
5,0.44
5,0.44
5,0.44
4,0.5
4,0.5
4,0.48
4,0.48
4,0.48
4,0.48
4,0.48
4,0.48
4,0.48
4,0.48
4,0.46
4,0.46
4,0.44
4,0.44
4,0.44
4,0.44
4,0.44
4,0.44
4,0.44
4,0.46
4,0.46
4,0.46
5,0.42
4,0.46
4,0.46
4,0.46
4,0.46
4,0.46
4,0.46
4,0.46
4,0.46
4,0.46
4,0.46
4,0.46
4,0.46
4,0.46
4,0.46
4,0.46
4,0.46
4,0.46
4,0.46
4,0.46
4,0.46
4,0.46
5,0.42
5,0.42
5,0.42
5,0.42
4,0.42
4,0.42
4,0.42
4,0.42
4,0.42
4,0.42
4,0.42
4,0.42
4,0.42
4,0.42
4,0.42
4,0.42
4,0.42
4,0.42
4,0.42
4,0.42
4,0.42
4,0.42
4,0.42
4,0.42
3,0.42
4,0.42
4,0.42
4,0.42
4,0.42
4,0.42
5,0.44
5,0.44
5,0.44
5,0.44
5,0.44
5,0.44
5,0.44
5,0.44
5,0.44
5,0.44
5,0.42
5,0.42
5,0.42
5,0.42
5,0.42
5,0.42
5,0.42
5,0.42
5,0.42
5,0.42
5,0.42
5,0.42
5,0.42
5,0.42
5,0.42
5,0.42
5,0.42
5,0.42
5,0.44
4,0.44
4,0.44
4,0.44
4,0.44
4,0.44
4,0.44
4,0.44
3,0.44
3,0.44
3,0.44
3,0.44
3,0.44
4,0.44
4,0.44
4,0.44
5,0.36
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
6,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
4,0.38
4,0.38
4,0.38
4,0.38
4,0.38
4,0.38
4,0.38
4,0.38
4,0.38
4,0.38
4,0.38
4,0.38
4,0.38
4,0.38
4,0.38
4,0.38
4,0.38
4,0.38
4,0.38
4,0.38
4,0.38
5,0.38
5,0.38
4,0.38
4,0.38
4,0.38
4,0.38
4,0.38
4,0.38
4,0.38
4,0.38
4,0.38
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.42
4,0.42
4,0.42
4,0.42
3,0.46
3,0.46
3,0.46
3,0.46
3,0.46
3,0.46
2,0.46
2,0.46
3,0.42
3,0.42
3,0.42
3,0.42
3,0.42
3,0.42
3,0.42
3,0.44
3,0.44
3,0.44
3,0.44
3,0.44
3,0.44
2,0.46
2,0.46
3,0.46
3,0.46
3,0.46
4,0.46
4,0.46
4,0.46
4,0.46
4,0.46
4,0.46
4,0.46
4,0.46
4,0.46
3,0.46
3,0.46
3,0.46
3,0.44
3,0.44
3,0.44
3,0.44
3,0.44
3,0.44
3,0.44
3,0.44
3,0.44
3,0.44
3,0.44
3,0.44
3,0.44
3,0.44
3,0.44
3,0.44
3,0.44
3,0.42
3,0.42
3,0.42
3,0.42
3,0.42
4,0.42
4,0.42
4,0.4
4,0.4
4,0.4
4,0.4
4,0.42
4,0.42
4,0.42
4,0.42
4,0.42
4,0.42
4,0.42
4,0.42
4,0.42
4,0.42
4,0.42
4,0.42
4,0.42
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
5,0.4
5,0.4
5,0.4
4,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.38
5,0.38
5,0.38
4,0.38
4,0.38
4,0.38
4,0.38
4,0.38
4,0.38
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.38
4,0.38
4,0.38
4,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
6,0.4
6,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.38
5,0.38
5,0.38
5,0.38
5,0.4
5,0.4
4,0.38
5,0.38
5,0.38
6,0.38
6,0.38
6,0.38
5,0.38
5,0.38
5,0.38
6,0.38
6,0.38
6,0.38
6,0.38
6,0.38
6,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
4,0.38
5,0.38
5,0.38
4,0.38
4,0.38
4,0.38
4,0.38
4,0.38
4,0.38
4,0.38
4,0.38
4,0.38
4,0.38
4,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.38
5,0.4
4,0.4
4,0.4
4,0.4
4,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
5,0.4
4,0.42
4,0.42
4,0.42
3,0.44
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
3,0.4
3,0.4
3,0.4
3,0.4
3,0.4
3,0.42
3,0.42
3,0.42
3,0.42
3,0.42
3,0.42
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.38
4,0.38
4,0.38
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
4,0.4
3,0.4
3,0.4
3,0.4
3,0.4
3,0.4
3,0.4
3,0.4
3,0.4
3,0.4
3,0.4
3,0.4
3,0.4
